,aid,aidtype,aidname,aiddesc,aidsrcid,aidsrcname,aidextid,aidmdate,cids,sids,geneids,aidcategories,protacxns,depcatg,pmids,rnai,ecs,repacxns,taxids,cellids,targettaxid,annotation,partial_agonist_desc,partial_agonist_aidname,agonist_desc,agonist_aidname,antagonist_desc,antagonist_aidname
930,149478,Confirmatory,Inhibitory activity against Opioid receptor delta 1 binding to bovine striatal membrane,Inhibitory activity against Opioid receptor delta 1 binding to bovine striatal membrane,43,ChEMBL,CHEMBL753263,20180908,44287020|44287225|44292200|71720326,103218147|103218530|103228267|164147363,4985,,P41143,Curation Efforts|Research and Development,,0,,P41143,9913.0,,,,0,0,0,0,0,0
932,149482,Literature-derived,Irreversible binding affinity at delta-receptor was evaluated as % of control specific binding remaining protected at concentration of 10 (nM) using [3H]DPDPE radioligand,"Title: Isothiocyanate-substituted benzyl ether opioid receptor ligands derived from 6 beta-naltrexol._||_Abstract: A series of regioisomeric substituted 6-O-benzyl ethers of 6 beta-naltrexol (12) in which isothiocyanate groups were attached directly to or one carbon removed from the aromatic ring of the benzyl group were prepared. These agents were prepared to obtain electrophilic opioid ligands potentially useful in the characterization of opioid receptors and drug-receptor interactions. Preparation of these ligands was accomplished from 3-O-trityl-6 beta-naltrexol (13) via phase transfer-catalyzed alkylation of the regioisomeric o-, m-, and p-nitrobenzyl halides and the o-, m-, and p-cyanobenzyl halides. The intermediates were deprotected and reduced, and formation of the isothiocyanates from the corresponding amines completed the synthesis. The ligands (6-11) were tested in radioligand displacement assays in guinea pig brain homogenate for opioid receptor binding affinity and irreversibility. All six of the isothiocyanates demonstrated significant affinity in the displacement assays for all three opioid receptors. They also appeared to be irreversibly bound at each of the receptor types. Compound 6, the o-isothiocyanatobenzyl ether analog, had the highest affinity, and it demonstrated significant irreversibility at very low concentration. It appears to be suitable for further investigation.",43,ChEMBL,CHEMBL753858,20181015,44369628,103402748,4985,,P41143,Curation Efforts|Research and Development,7853350,0,,P41143,10141.0,,,,0,0,0,0,0,0
933,149484,Literature-derived,Irreversible binding affinity at delta-receptor was evaluated as % of control specific binding remaining protected at concentration of 115 (nM) using [3H]DPDPE radioligand,"Title: Isothiocyanate-substituted benzyl ether opioid receptor ligands derived from 6 beta-naltrexol._||_Abstract: A series of regioisomeric substituted 6-O-benzyl ethers of 6 beta-naltrexol (12) in which isothiocyanate groups were attached directly to or one carbon removed from the aromatic ring of the benzyl group were prepared. These agents were prepared to obtain electrophilic opioid ligands potentially useful in the characterization of opioid receptors and drug-receptor interactions. Preparation of these ligands was accomplished from 3-O-trityl-6 beta-naltrexol (13) via phase transfer-catalyzed alkylation of the regioisomeric o-, m-, and p-nitrobenzyl halides and the o-, m-, and p-cyanobenzyl halides. The intermediates were deprotected and reduced, and formation of the isothiocyanates from the corresponding amines completed the synthesis. The ligands (6-11) were tested in radioligand displacement assays in guinea pig brain homogenate for opioid receptor binding affinity and irreversibility. All six of the isothiocyanates demonstrated significant affinity in the displacement assays for all three opioid receptors. They also appeared to be irreversibly bound at each of the receptor types. Compound 6, the o-isothiocyanatobenzyl ether analog, had the highest affinity, and it demonstrated significant irreversibility at very low concentration. It appears to be suitable for further investigation.",43,ChEMBL,CHEMBL753860,20181015,44369365,103402291,4985,,P41143,Curation Efforts|Research and Development,7853350,0,,P41143,10141.0,,,,0,0,0,0,0,0
934,149486,Literature-derived,Irreversible binding affinity at delta-receptor was evaluated as % of control specific binding remaining protected at concentration of 25 (nM) using [3H]DPDPE radioligand,"Title: Isothiocyanate-substituted benzyl ether opioid receptor ligands derived from 6 beta-naltrexol._||_Abstract: A series of regioisomeric substituted 6-O-benzyl ethers of 6 beta-naltrexol (12) in which isothiocyanate groups were attached directly to or one carbon removed from the aromatic ring of the benzyl group were prepared. These agents were prepared to obtain electrophilic opioid ligands potentially useful in the characterization of opioid receptors and drug-receptor interactions. Preparation of these ligands was accomplished from 3-O-trityl-6 beta-naltrexol (13) via phase transfer-catalyzed alkylation of the regioisomeric o-, m-, and p-nitrobenzyl halides and the o-, m-, and p-cyanobenzyl halides. The intermediates were deprotected and reduced, and formation of the isothiocyanates from the corresponding amines completed the synthesis. The ligands (6-11) were tested in radioligand displacement assays in guinea pig brain homogenate for opioid receptor binding affinity and irreversibility. All six of the isothiocyanates demonstrated significant affinity in the displacement assays for all three opioid receptors. They also appeared to be irreversibly bound at each of the receptor types. Compound 6, the o-isothiocyanatobenzyl ether analog, had the highest affinity, and it demonstrated significant irreversibility at very low concentration. It appears to be suitable for further investigation.",43,ChEMBL,CHEMBL752526,20181015,44369629,103402749,4985,,P41143,Curation Efforts|Research and Development,7853350,0,,P41143,10141.0,,,,0,0,0,0,0,0
935,149488,Literature-derived,Irreversible binding affinity at delta-receptor was evaluated as % of control specific binding remaining protected at concentration of 50 (nM) using [3H]DPDPE radioligand,"Title: Isothiocyanate-substituted benzyl ether opioid receptor ligands derived from 6 beta-naltrexol._||_Abstract: A series of regioisomeric substituted 6-O-benzyl ethers of 6 beta-naltrexol (12) in which isothiocyanate groups were attached directly to or one carbon removed from the aromatic ring of the benzyl group were prepared. These agents were prepared to obtain electrophilic opioid ligands potentially useful in the characterization of opioid receptors and drug-receptor interactions. Preparation of these ligands was accomplished from 3-O-trityl-6 beta-naltrexol (13) via phase transfer-catalyzed alkylation of the regioisomeric o-, m-, and p-nitrobenzyl halides and the o-, m-, and p-cyanobenzyl halides. The intermediates were deprotected and reduced, and formation of the isothiocyanates from the corresponding amines completed the synthesis. The ligands (6-11) were tested in radioligand displacement assays in guinea pig brain homogenate for opioid receptor binding affinity and irreversibility. All six of the isothiocyanates demonstrated significant affinity in the displacement assays for all three opioid receptors. They also appeared to be irreversibly bound at each of the receptor types. Compound 6, the o-isothiocyanatobenzyl ether analog, had the highest affinity, and it demonstrated significant irreversibility at very low concentration. It appears to be suitable for further investigation.",43,ChEMBL,CHEMBL752528,20181015,44369600,103402703,4985,,P41143,Curation Efforts|Research and Development,7853350,0,,P41143,10141.0,,,,0,0,0,0,0,0
936,149490,Literature-derived,Irreversible binding affinity at delta-receptor was evaluated as % of control specific binding remaining protected at concentration of 60 (nM) using [3H]DPDPE radioligand,"Title: Isothiocyanate-substituted benzyl ether opioid receptor ligands derived from 6 beta-naltrexol._||_Abstract: A series of regioisomeric substituted 6-O-benzyl ethers of 6 beta-naltrexol (12) in which isothiocyanate groups were attached directly to or one carbon removed from the aromatic ring of the benzyl group were prepared. These agents were prepared to obtain electrophilic opioid ligands potentially useful in the characterization of opioid receptors and drug-receptor interactions. Preparation of these ligands was accomplished from 3-O-trityl-6 beta-naltrexol (13) via phase transfer-catalyzed alkylation of the regioisomeric o-, m-, and p-nitrobenzyl halides and the o-, m-, and p-cyanobenzyl halides. The intermediates were deprotected and reduced, and formation of the isothiocyanates from the corresponding amines completed the synthesis. The ligands (6-11) were tested in radioligand displacement assays in guinea pig brain homogenate for opioid receptor binding affinity and irreversibility. All six of the isothiocyanates demonstrated significant affinity in the displacement assays for all three opioid receptors. They also appeared to be irreversibly bound at each of the receptor types. Compound 6, the o-isothiocyanatobenzyl ether analog, had the highest affinity, and it demonstrated significant irreversibility at very low concentration. It appears to be suitable for further investigation.",43,ChEMBL,CHEMBL752680,20181015,44369609,103402719,4985,,P41143,Curation Efforts|Research and Development,7853350,0,,P41143,10141.0,,,,0,0,0,0,0,0
937,149492,Literature-derived,Irreversible binding affinity at delta-receptor was evaluated as % of control specific binding remaining unwashed at concentration of 10 (nM) using [3H]DPDPE radioligand,"Title: Isothiocyanate-substituted benzyl ether opioid receptor ligands derived from 6 beta-naltrexol._||_Abstract: A series of regioisomeric substituted 6-O-benzyl ethers of 6 beta-naltrexol (12) in which isothiocyanate groups were attached directly to or one carbon removed from the aromatic ring of the benzyl group were prepared. These agents were prepared to obtain electrophilic opioid ligands potentially useful in the characterization of opioid receptors and drug-receptor interactions. Preparation of these ligands was accomplished from 3-O-trityl-6 beta-naltrexol (13) via phase transfer-catalyzed alkylation of the regioisomeric o-, m-, and p-nitrobenzyl halides and the o-, m-, and p-cyanobenzyl halides. The intermediates were deprotected and reduced, and formation of the isothiocyanates from the corresponding amines completed the synthesis. The ligands (6-11) were tested in radioligand displacement assays in guinea pig brain homogenate for opioid receptor binding affinity and irreversibility. All six of the isothiocyanates demonstrated significant affinity in the displacement assays for all three opioid receptors. They also appeared to be irreversibly bound at each of the receptor types. Compound 6, the o-isothiocyanatobenzyl ether analog, had the highest affinity, and it demonstrated significant irreversibility at very low concentration. It appears to be suitable for further investigation.",43,ChEMBL,CHEMBL752682,20181015,44369628,103402748,4985,,P41143,Curation Efforts|Research and Development,7853350,0,,P41143,10141.0,,,,0,0,0,0,0,0
938,149494,Literature-derived,Irreversible binding affinity at delta-receptor was evaluated as % of control specific binding remaining unwashed at concentration of 115 (nM) using [3H]DPDPE radioligand,"Title: Isothiocyanate-substituted benzyl ether opioid receptor ligands derived from 6 beta-naltrexol._||_Abstract: A series of regioisomeric substituted 6-O-benzyl ethers of 6 beta-naltrexol (12) in which isothiocyanate groups were attached directly to or one carbon removed from the aromatic ring of the benzyl group were prepared. These agents were prepared to obtain electrophilic opioid ligands potentially useful in the characterization of opioid receptors and drug-receptor interactions. Preparation of these ligands was accomplished from 3-O-trityl-6 beta-naltrexol (13) via phase transfer-catalyzed alkylation of the regioisomeric o-, m-, and p-nitrobenzyl halides and the o-, m-, and p-cyanobenzyl halides. The intermediates were deprotected and reduced, and formation of the isothiocyanates from the corresponding amines completed the synthesis. The ligands (6-11) were tested in radioligand displacement assays in guinea pig brain homogenate for opioid receptor binding affinity and irreversibility. All six of the isothiocyanates demonstrated significant affinity in the displacement assays for all three opioid receptors. They also appeared to be irreversibly bound at each of the receptor types. Compound 6, the o-isothiocyanatobenzyl ether analog, had the highest affinity, and it demonstrated significant irreversibility at very low concentration. It appears to be suitable for further investigation.",43,ChEMBL,CHEMBL752684,20181015,44369365,103402291,4985,,P41143,Curation Efforts|Research and Development,7853350,0,,P41143,10141.0,,,,0,0,0,0,0,0
939,149496,Literature-derived,Irreversible binding affinity at delta-receptor was evaluated as % of control specific binding remaining unwashed at concentration of 25 (nM) using [3H]DPDPE radioligand,"Title: Isothiocyanate-substituted benzyl ether opioid receptor ligands derived from 6 beta-naltrexol._||_Abstract: A series of regioisomeric substituted 6-O-benzyl ethers of 6 beta-naltrexol (12) in which isothiocyanate groups were attached directly to or one carbon removed from the aromatic ring of the benzyl group were prepared. These agents were prepared to obtain electrophilic opioid ligands potentially useful in the characterization of opioid receptors and drug-receptor interactions. Preparation of these ligands was accomplished from 3-O-trityl-6 beta-naltrexol (13) via phase transfer-catalyzed alkylation of the regioisomeric o-, m-, and p-nitrobenzyl halides and the o-, m-, and p-cyanobenzyl halides. The intermediates were deprotected and reduced, and formation of the isothiocyanates from the corresponding amines completed the synthesis. The ligands (6-11) were tested in radioligand displacement assays in guinea pig brain homogenate for opioid receptor binding affinity and irreversibility. All six of the isothiocyanates demonstrated significant affinity in the displacement assays for all three opioid receptors. They also appeared to be irreversibly bound at each of the receptor types. Compound 6, the o-isothiocyanatobenzyl ether analog, had the highest affinity, and it demonstrated significant irreversibility at very low concentration. It appears to be suitable for further investigation.",43,ChEMBL,CHEMBL752686,20181015,44369629,103402749,4985,,P41143,Curation Efforts|Research and Development,7853350,0,,P41143,10141.0,,,,0,0,0,0,0,0
940,149498,Literature-derived,Irreversible binding affinity at delta-receptor was evaluated as % of control specific binding remaining unwashed at concentration of 50 (nM) using [3H]DPDPE radioligand,"Title: Isothiocyanate-substituted benzyl ether opioid receptor ligands derived from 6 beta-naltrexol._||_Abstract: A series of regioisomeric substituted 6-O-benzyl ethers of 6 beta-naltrexol (12) in which isothiocyanate groups were attached directly to or one carbon removed from the aromatic ring of the benzyl group were prepared. These agents were prepared to obtain electrophilic opioid ligands potentially useful in the characterization of opioid receptors and drug-receptor interactions. Preparation of these ligands was accomplished from 3-O-trityl-6 beta-naltrexol (13) via phase transfer-catalyzed alkylation of the regioisomeric o-, m-, and p-nitrobenzyl halides and the o-, m-, and p-cyanobenzyl halides. The intermediates were deprotected and reduced, and formation of the isothiocyanates from the corresponding amines completed the synthesis. The ligands (6-11) were tested in radioligand displacement assays in guinea pig brain homogenate for opioid receptor binding affinity and irreversibility. All six of the isothiocyanates demonstrated significant affinity in the displacement assays for all three opioid receptors. They also appeared to be irreversibly bound at each of the receptor types. Compound 6, the o-isothiocyanatobenzyl ether analog, had the highest affinity, and it demonstrated significant irreversibility at very low concentration. It appears to be suitable for further investigation.",43,ChEMBL,CHEMBL752688,20181015,44369600,103402703,4985,,P41143,Curation Efforts|Research and Development,7853350,0,,P41143,10141.0,,,,0,0,0,0,0,0
941,149500,Literature-derived,Irreversible binding affinity at delta-receptor was evaluated as % of control specific binding remaining unwashed at concentration of 60 (nM) using [3H]DPDPE radioligand,"Title: Isothiocyanate-substituted benzyl ether opioid receptor ligands derived from 6 beta-naltrexol._||_Abstract: A series of regioisomeric substituted 6-O-benzyl ethers of 6 beta-naltrexol (12) in which isothiocyanate groups were attached directly to or one carbon removed from the aromatic ring of the benzyl group were prepared. These agents were prepared to obtain electrophilic opioid ligands potentially useful in the characterization of opioid receptors and drug-receptor interactions. Preparation of these ligands was accomplished from 3-O-trityl-6 beta-naltrexol (13) via phase transfer-catalyzed alkylation of the regioisomeric o-, m-, and p-nitrobenzyl halides and the o-, m-, and p-cyanobenzyl halides. The intermediates were deprotected and reduced, and formation of the isothiocyanates from the corresponding amines completed the synthesis. The ligands (6-11) were tested in radioligand displacement assays in guinea pig brain homogenate for opioid receptor binding affinity and irreversibility. All six of the isothiocyanates demonstrated significant affinity in the displacement assays for all three opioid receptors. They also appeared to be irreversibly bound at each of the receptor types. Compound 6, the o-isothiocyanatobenzyl ether analog, had the highest affinity, and it demonstrated significant irreversibility at very low concentration. It appears to be suitable for further investigation.",43,ChEMBL,CHEMBL752690,20181015,44369609,103402719,4985,,P41143,Curation Efforts|Research and Development,7853350,0,,P41143,10141.0,,,,0,0,0,0,0,0
942,149502,Literature-derived,Irreversible binding affinity at delta-receptor was evaluated as % of control specific binding remaining washed at concentration of 10 (nM) using [3H]DPDPE radioligand,"Title: Isothiocyanate-substituted benzyl ether opioid receptor ligands derived from 6 beta-naltrexol._||_Abstract: A series of regioisomeric substituted 6-O-benzyl ethers of 6 beta-naltrexol (12) in which isothiocyanate groups were attached directly to or one carbon removed from the aromatic ring of the benzyl group were prepared. These agents were prepared to obtain electrophilic opioid ligands potentially useful in the characterization of opioid receptors and drug-receptor interactions. Preparation of these ligands was accomplished from 3-O-trityl-6 beta-naltrexol (13) via phase transfer-catalyzed alkylation of the regioisomeric o-, m-, and p-nitrobenzyl halides and the o-, m-, and p-cyanobenzyl halides. The intermediates were deprotected and reduced, and formation of the isothiocyanates from the corresponding amines completed the synthesis. The ligands (6-11) were tested in radioligand displacement assays in guinea pig brain homogenate for opioid receptor binding affinity and irreversibility. All six of the isothiocyanates demonstrated significant affinity in the displacement assays for all three opioid receptors. They also appeared to be irreversibly bound at each of the receptor types. Compound 6, the o-isothiocyanatobenzyl ether analog, had the highest affinity, and it demonstrated significant irreversibility at very low concentration. It appears to be suitable for further investigation.",43,ChEMBL,CHEMBL753329,20181015,44369628,103402748,4985,,P41143,Curation Efforts|Research and Development,7853350,0,,P41143,10141.0,,,,0,0,0,0,0,0
943,149504,Literature-derived,Irreversible binding affinity at delta-receptor was evaluated as % of control specific binding remaining washed at concentration of 115 (nM) using [3H]DPDPE radioligand,"Title: Isothiocyanate-substituted benzyl ether opioid receptor ligands derived from 6 beta-naltrexol._||_Abstract: A series of regioisomeric substituted 6-O-benzyl ethers of 6 beta-naltrexol (12) in which isothiocyanate groups were attached directly to or one carbon removed from the aromatic ring of the benzyl group were prepared. These agents were prepared to obtain electrophilic opioid ligands potentially useful in the characterization of opioid receptors and drug-receptor interactions. Preparation of these ligands was accomplished from 3-O-trityl-6 beta-naltrexol (13) via phase transfer-catalyzed alkylation of the regioisomeric o-, m-, and p-nitrobenzyl halides and the o-, m-, and p-cyanobenzyl halides. The intermediates were deprotected and reduced, and formation of the isothiocyanates from the corresponding amines completed the synthesis. The ligands (6-11) were tested in radioligand displacement assays in guinea pig brain homogenate for opioid receptor binding affinity and irreversibility. All six of the isothiocyanates demonstrated significant affinity in the displacement assays for all three opioid receptors. They also appeared to be irreversibly bound at each of the receptor types. Compound 6, the o-isothiocyanatobenzyl ether analog, had the highest affinity, and it demonstrated significant irreversibility at very low concentration. It appears to be suitable for further investigation.",43,ChEMBL,CHEMBL753331,20181015,44369365,103402291,4985,,P41143,Curation Efforts|Research and Development,7853350,0,,P41143,10141.0,,,,0,0,0,0,0,0
944,149606,Literature-derived,Irreversible binding affinity at delta-receptor was evaluated as % of control specific binding remaining washed at concentration of 20 (nM) using [3H]DPDPE radioligand,"Title: Isothiocyanate-substituted benzyl ether opioid receptor ligands derived from 6 beta-naltrexol._||_Abstract: A series of regioisomeric substituted 6-O-benzyl ethers of 6 beta-naltrexol (12) in which isothiocyanate groups were attached directly to or one carbon removed from the aromatic ring of the benzyl group were prepared. These agents were prepared to obtain electrophilic opioid ligands potentially useful in the characterization of opioid receptors and drug-receptor interactions. Preparation of these ligands was accomplished from 3-O-trityl-6 beta-naltrexol (13) via phase transfer-catalyzed alkylation of the regioisomeric o-, m-, and p-nitrobenzyl halides and the o-, m-, and p-cyanobenzyl halides. The intermediates were deprotected and reduced, and formation of the isothiocyanates from the corresponding amines completed the synthesis. The ligands (6-11) were tested in radioligand displacement assays in guinea pig brain homogenate for opioid receptor binding affinity and irreversibility. All six of the isothiocyanates demonstrated significant affinity in the displacement assays for all three opioid receptors. They also appeared to be irreversibly bound at each of the receptor types. Compound 6, the o-isothiocyanatobenzyl ether analog, had the highest affinity, and it demonstrated significant irreversibility at very low concentration. It appears to be suitable for further investigation.",43,ChEMBL,CHEMBL753822,20181015,44369629,103402749,4985,,P41143,Curation Efforts|Research and Development,7853350,0,,P41143,10141.0,,,,0,0,0,0,0,0
945,149608,Literature-derived,Irreversible binding affinity at delta-receptor was evaluated as % of control specific binding remaining washed at concentration of 40 (nM) using [3H]DPDPE radioligand,"Title: Isothiocyanate-substituted benzyl ether opioid receptor ligands derived from 6 beta-naltrexol._||_Abstract: A series of regioisomeric substituted 6-O-benzyl ethers of 6 beta-naltrexol (12) in which isothiocyanate groups were attached directly to or one carbon removed from the aromatic ring of the benzyl group were prepared. These agents were prepared to obtain electrophilic opioid ligands potentially useful in the characterization of opioid receptors and drug-receptor interactions. Preparation of these ligands was accomplished from 3-O-trityl-6 beta-naltrexol (13) via phase transfer-catalyzed alkylation of the regioisomeric o-, m-, and p-nitrobenzyl halides and the o-, m-, and p-cyanobenzyl halides. The intermediates were deprotected and reduced, and formation of the isothiocyanates from the corresponding amines completed the synthesis. The ligands (6-11) were tested in radioligand displacement assays in guinea pig brain homogenate for opioid receptor binding affinity and irreversibility. All six of the isothiocyanates demonstrated significant affinity in the displacement assays for all three opioid receptors. They also appeared to be irreversibly bound at each of the receptor types. Compound 6, the o-isothiocyanatobenzyl ether analog, had the highest affinity, and it demonstrated significant irreversibility at very low concentration. It appears to be suitable for further investigation.",43,ChEMBL,CHEMBL753824,20181015,44369383,103402325,4985,,P41143,Curation Efforts|Research and Development,7853350,0,,P41143,10141.0,,,,0,0,0,0,0,0
946,149610,Literature-derived,Irreversible binding affinity at delta-receptor was evaluated as % of control specific binding remaining washed at concentration of 6 (nM) using [3H]DPDPE radioligand,"Title: Isothiocyanate-substituted benzyl ether opioid receptor ligands derived from 6 beta-naltrexol._||_Abstract: A series of regioisomeric substituted 6-O-benzyl ethers of 6 beta-naltrexol (12) in which isothiocyanate groups were attached directly to or one carbon removed from the aromatic ring of the benzyl group were prepared. These agents were prepared to obtain electrophilic opioid ligands potentially useful in the characterization of opioid receptors and drug-receptor interactions. Preparation of these ligands was accomplished from 3-O-trityl-6 beta-naltrexol (13) via phase transfer-catalyzed alkylation of the regioisomeric o-, m-, and p-nitrobenzyl halides and the o-, m-, and p-cyanobenzyl halides. The intermediates were deprotected and reduced, and formation of the isothiocyanates from the corresponding amines completed the synthesis. The ligands (6-11) were tested in radioligand displacement assays in guinea pig brain homogenate for opioid receptor binding affinity and irreversibility. All six of the isothiocyanates demonstrated significant affinity in the displacement assays for all three opioid receptors. They also appeared to be irreversibly bound at each of the receptor types. Compound 6, the o-isothiocyanatobenzyl ether analog, had the highest affinity, and it demonstrated significant irreversibility at very low concentration. It appears to be suitable for further investigation.",43,ChEMBL,CHEMBL753826,20181015,44369628,103402748,4985,,P41143,Curation Efforts|Research and Development,7853350,0,,P41143,10141.0,,,,0,0,0,0,0,0
947,149612,Literature-derived,Irreversible binding affinity at delta-receptor was evaluated as % of control specific binding remaining washed at concentration of 70 (nM) using [3H]DPDPE radioligand,"Title: Isothiocyanate-substituted benzyl ether opioid receptor ligands derived from 6 beta-naltrexol._||_Abstract: A series of regioisomeric substituted 6-O-benzyl ethers of 6 beta-naltrexol (12) in which isothiocyanate groups were attached directly to or one carbon removed from the aromatic ring of the benzyl group were prepared. These agents were prepared to obtain electrophilic opioid ligands potentially useful in the characterization of opioid receptors and drug-receptor interactions. Preparation of these ligands was accomplished from 3-O-trityl-6 beta-naltrexol (13) via phase transfer-catalyzed alkylation of the regioisomeric o-, m-, and p-nitrobenzyl halides and the o-, m-, and p-cyanobenzyl halides. The intermediates were deprotected and reduced, and formation of the isothiocyanates from the corresponding amines completed the synthesis. The ligands (6-11) were tested in radioligand displacement assays in guinea pig brain homogenate for opioid receptor binding affinity and irreversibility. All six of the isothiocyanates demonstrated significant affinity in the displacement assays for all three opioid receptors. They also appeared to be irreversibly bound at each of the receptor types. Compound 6, the o-isothiocyanatobenzyl ether analog, had the highest affinity, and it demonstrated significant irreversibility at very low concentration. It appears to be suitable for further investigation.",43,ChEMBL,CHEMBL753828,20181015,44369600,103402703,4985,,P41143,Curation Efforts|Research and Development,7853350,0,,P41143,10141.0,,,,0,0,0,0,0,0
952,149624,Confirmatory,"Binding affinity at delta opioid receptor in guinea pig brain by [3H]c[D-Pen2, p-Cl-Phe4, D-Pen5]-enkephalin displacement.","Title: Design, synthesis, and biological properties of highly potent cyclic dynorphin A analogues. Analogues cyclized between positions 5 and 11._||_Abstract: We have recently reported the synthesis of several cyclic disulfide bridge-containing peptide analogues of dynorphin A (Dyn A), which were conformationally constrained in the putative address segment of the opioid ligand. Several of these analogues, bridged between positions 5 and 11 of Dyn A1-11-NH2, exhibited unexpected selectivities for the kappa and mu receptors of the central over the peripheral nervous systems. In order to further investigate the conformational and topographical requirements for the residues in positions 5 and 11 of these analogues, we have synthesized a systematic series of Dyn A1-11-NH2 analogues incorporating the sulfydryl containing amino acids L- and D-Cys and L- and D-Pen in positions 5 and 11, thus producing 16 cyclic peptides. In addition, Dyn A1-11-NH2, [D-Leu5]Dyn A1-11-NH2, and [D-Lys11]Dyn A1-11-NH2 were synthesized as standards. Several of these cyclic analogues, especially c[Cys5,D-Cys11] Dyn A1-11-NH2, c[Cys5, L- or D-Pen11]Dyn A1-11-NH2, c[Pen5, L-Pen11]Dyn A1-11-NH2 and c[Pen5, L- or D-Cys11]Dyn A1-11-NH2, retained the same affinity and selectivity (vs the mu and delta receptors) as the parent compound Dyn A1-11-NH2 in the guinea pig brain (GPB). These same analogues and most others exhibited a much lower activity in the guinea pig ileum (GPI), thus leading to centrally vs peripherally selective peptides, but showed a different structure-activity relationship than found previously. In a wider scope, this series of analogues also provided new insights into which amino acids (and their configurations) may be used in positions 5 and 11 of Dyn A analogues for high potency and good selectivity at kappa opioid receptors. The results obtained in the GPB suggest that requirements for binding are not the same for the kappa, mu, or delta central receptors.",43,ChEMBL,CHEMBL749999,20181014,10080153|10677974|11818885|44350651|44350667|44350794|71454476|71459888|73345484|73348396|73350098|73350099|73350102|73350104|73351589|73353056|73353057|73356142|73356143,103241617|103358863|103358924|103359307|103359369|103359409|163322868|163333184|174485034|174494937|174500323|174500324|174500328|174500330|174505496|174510630|174510631|174520891|174520892,4985,,P41143,Curation Efforts|Research and Development,7966152,0,,P41143,10141.0,,,,0,0,0,0,0,0
953,149626,Confirmatory,Inhibition of [3H]DPDPE binding to guinea pig brain membrane Opioid receptor delta 1 at 1.0 nM,"Title: Electrophilic opioid ligands. Oxygen tethered alpha-methylene-gamma-lactone, acrylate, isothiocyanate, and epoxide derivatives of 6 beta-naltrexol._||_Abstract: O6-Ether derivatives of 6 beta-naltrexol in which the ether substituent includes various electrophilic groups have been synthesized in an effort to examine structure-activity requirements at the 6 beta-substituent for receptor affinity and irreversibility of binding in opioid receptor preparations. A series of tethered 6 beta-ethers having terminal epoxides, alpha-methylene-gamma-lactones, and an isothiocyanate group were prepared. The stereochemistry of the alpha-methylene-gamma-lactones was established by convergent synthesis of their reduction products from epoxides of known absolute stereochemistry. In general, the tested compounds showed comparable affinity and selectivity for the receptor subtypes. All were found with high affinity for mu-sites. The terminal epoxide ether diastereomers 8 and 9 were not bound irreversibly in the assay for total opioid receptors. The alpha-methylene-gamma-lactone diastereomers 10 and 11, and their O14-acetyl precursors 20 and 21, respectively, varied in their irreversible effects, but where noted these effects were mu-site selective. Methacrylate ether 7 and isothiocyanate ether 12 were bound irreversibly at both mu- and delta-sites.",43,ChEMBL,CHEMBL750000,20181013,1223|5284596|5360515|5486554|10026312|15663405|15663406|15663417|15663418|15663419|15663420|71719111,103170037|103278739|103278859|103278971|103278972|103279059|103279100|103279131|103381980|103416406|131283791|164141793,4985,,P41143,Curation Efforts|Research and Development,1320121,0,,P41143,10141.0,,,,0,0,0,0,0,0
954,149628,Confirmatory,Compound was evaluated for its inhibitory potency against delta opioid receptors of Guinea pig ileum,"Title: Ring substituted and other conformationally constrained tyrosine analogues of [D-Pen2,D-Pen5]enkephalin with delta opioid receptor selectivity._||_Abstract: The conformationally restricted, cyclic disulfide-containing delta opioid receptor selective enkephalin analogue [D-Pen2,D-Pen5] enkephalin (DPDPE) was modified by 2' (CH3) and 3' (I, OCH3, NO2, NH2) ring substitutions and by beta-methyl conformationally constrained beta-methyltyrosine derivatives in the 1 position. The potency and selectivity of these analogues were evaluated by bioassay in the mouse vas deference (MVD, delta receptor assay) and guinea pig ileum (GPI, mu receptor assay) assays and by radioreceptor binding assays in the rat brain using [3H]CTOP (mu ligand) and [3H][p-ClPhe4]DPDPE (delta ligand). The analogues showed highly variable potencies in the binding assays and in the bioassays. Aromatic ring substituents with positive Hammett constants had decreased potency, while substituents with negative Hammett constraints has increased potency for the opioid receptor. The most potent and most selective compound based on the binding was [2'-MeTyr1]DPDPE (IC50 = 0.89 nM and selectivity ratio 1310 in the binding assays). The 6-hydroxy-2-aminotetralin-2-carboxylic acid-containing analogue, [Hat1]DPDPE, also was highly potent and selective in both assays, demonstrating that significant modifications of tyrosine in enkephalins are possible with maintenance of high potency and delta opioid receptor selectivity. Of the beta-methyl-substituted Tyr1 analogues, [(2S,3R)-beta-MeTyr1]DPDPE was the most potent and the delta receptor selective. The results with substitution of beta-MeTyr or Hat instead of Tyr also demonstrate that topographical modification in a conformationally restricted ligand can significantly modulate both potency and receptor selectivity of peptide ligands that have multiple sites of biological activity.",43,ChEMBL,CHEMBL750002,20181013,44316678,103280035,4985,,P41143,Curation Efforts|Research and Development,1320122,0,,P41143,10141.0,,,,0,0,0,0,0,0
