,aid,aidtype,aidname,aiddesc,aidsrcid,aidsrcname,aidextid,aidmdate,cids,sids,geneids,aidcategories,protacxns,depcatg,pmids,rnai,ecs,repacxns,taxids,cellids,targettaxid,annotation,partial_agonist_desc,partial_agonist_aidname,agonist_desc,agonist_aidname,antagonist_desc,antagonist_aidname
188,411120,Confirmatory,Displacement of [125I][Tyr14]nociceptin FQ from human cloned nociceptin receptor expressed in CHO cells,Title: Structure-activity relationships of 3-substituted N-benzhydryl-nortropane analogs as nociceptin receptor ligands for the treatment of cough._||_Abstract: A series of 3-axial-aminomethyl-N-benzhydryl-nortropane analogs have been synthesized and identified to bind to the nociceptin receptor with high affinity. Many of these analogs showed high binding selectivity over classic opioid receptors such as mu receptor. The synthesis and structure-activity relationships around the C-3 nortropane substitution are described. Selected compounds with potent oral antitussive activity in the guinea pig model are disclosed.,43,ChEMBL,CHEMBL1012094,20181026,16733371|25235412|118718262|118718263|118718264|118718265|118718266|118718267|118718268|118718269|118718270|118718271|118718272|118718273|118718274|118718275|118718276|118718277|118718278|118718279|118718280|118718281|118718282|118718283|118718284|118718285|118718286|118718287|118718288|118718289|118718290|118718291|118718292|118718293|118718294|118718295|118718296|118718297|118718298|118718299|118718300|118718301|118718302,312364747|312364748|312364749|312364750|312364751|312364752|312364753|312364754|312364755|312364756|312364757|312364758|312364759|312364760|312364761|312364762|312364763|312364764|312364765|312364766|312364767|312364768|312364769|312364770|312364771|312364772|312364773|312364774|312364775|312364776|312364777|312364778|312364779|312364780|312364781|312364782|312364783|312364784|312364785|312364786|312364787|312364788|312364789,4987,,P41146,Curation Efforts|Research and Development,18990569,0,,P41146,9606.0,197.0,,,0,0,0,0,0,0
193,421229,Confirmatory,Antagonist activity at human ORL1 receptor expressed in CHO cells by [35S]GTPgammaS binding assay,"Title: Identification of an orally active opioid receptor-like 1 (ORL1) receptor antagonist 4-{3-[(2R)-2,3-dihydroxypropyl]-2-oxo-2,3-dihydro-1H-benzimidazol-1-yl}-1-[(1S,3S,4R)-spiro[bicyclo[2.2.1]heptane-2,1'-cyclopropan]-3-ylmethyl]piperidine as clinical candidate._||_Abstract: Our efforts to optimize prototype opioid receptor-like 1 (ORL1) antagonist 1 led to the discovery of 4-{3-[(2R)-2,3-dihydroxypropyl]-2-oxo-2,3-dihydro-1H-benzimidazol-1-yl}-1-[(1S,3S,4R)-spiro[bicyclo[2.2.1]heptane-2,1'-cyclopropan]-3-ylmethyl]piperidine 10. 10 showed potent ORL1 antagonistic activity, excellent selectivity over other opioid receptors, and in vivo efficacy after oral dosing. Currently clinical trials of 10 are underway.",43,ChEMBL,CHEMBL1025189,20180910,44189732|44189734|44189833,103680520|103682252|103685704,4987,,P41146,Curation Efforts|Research and Development,19537798,0,,P41146,9606.0,197.0,,,0,0,1,1,1,1
198,429454,Confirmatory,Antagonist activity at human cloned ORL1 receptor expressed in CHO cells assessed as inhibition of nociceptin/orphanin FQ-stimulated [35S]GTPgammaS binding,"Title: Synthesis and biological evaluation of imidazole derivatives as novel NOP/ORL1 receptor antagonists: exploration and optimization of alternative pyrazole structure._||_Abstract: Nonpeptidic small-molecule NOP/ORL1 receptor antagonists with an imidazole scaffold were designed and synthesized to investigate alternatives to the pyrazole analog. Systematic modification of the original pyrazole lead [Kobayashi et al., Bioorg. Med. Chem. Lett.2009, 19, 3627; Kobayashi et al., Bioorg. Med. Chem. Lett., in press] to change the heterocyclic core, substituted side chain, and pendant functional group demonstrated that examining the structure-activity relationship for novel templates allowed the identification of potent, fully substituted 4-aminomethyl-1H-imidazole and 2-aminomethyl-1H-imidazole. These compounds exhibited excellent potency for ORL1 receptor with minimal P-gp efflux and/or reduced hERG affinity.",43,ChEMBL,CHEMBL1059780,20180911,44517710|45268498|45269357|45269358|45270184|45271015|45271041|45273679,103683384|103685077|103685078|103686846|103688638|103688684|103693957|103693992,4987,,P41146,Curation Efforts|Research and Development,19604695,0,,P41146,9606.0,197.0,,,0,0,1,1,1,1
200,430896,Confirmatory,Antagonist activity at ORL1 receptor by [35S]GTPgammaS binding assay,"Title: Identification of MK-1925: a selective, orally active and brain-penetrable opioid receptor-like 1 (ORL1) antagonist._||_Abstract: Structure-activity relationship studies directed toward improving the metabolic stability of compound 1 resulted in the identification of 3-[5-(3,5-difluorophenyl)-3-({[(1S,3R)-3-fluorocyclopentyl]amino}methyl)-4-methyl-1H-pyrazol-1-yl]propanenitrile 39 (MK-1925) as a selective, orally available and brain-penetrable opioid receptor-like 1 (ORL1) antagonist. The compound also showed in vivo efficacy after oral dosing. Therefore, compound 39 was selected to undergo further studies as a clinical candidate.",43,ChEMBL,CHEMBL1059900,20180911,44143431|44178080|45267505|45268355|45270082|45270907|45270917|45272626|45273531|45273537|45273546,103614691|103681459|103681466|103683158|103686668|103688452|103688461|103691916|103693732|103693739|103693750,4987,,P41146,Curation Efforts|Research and Development,19564110,0,,P41146,,,,,0,0,1,1,1,1
203,450032,Confirmatory,Antagonist activity at NOP expressed in HEK293 cells assessed as inhibition of compound 15-induced [35S]GTPgammaS binding,"Title: Synthesis and pharmacological evaluation of 6-naltrexamine analogs for alcohol cessation._||_Abstract: A series of substituted aryl amide derivatives of 6-naltrexamine, 3 designed to be metabolically stable were synthesized and used to characterize the structural requirements for their potency to binding and functional activity of human mu (mu), delta (delta) and kappa (kappa) opioid and nociceptin (NOP) receptors. Binding assays showed that 4-10 had subnanomolar K(i) values for mu and kappa opioid receptors. Functional assays for stimulation of [(35)S]GTPgammaS binding showed that several compounds acted as partial or inverse agonists and antagonists of the mu and delta, kappa opioid or NOP receptors. The compounds showed considerable stability in the presence of rat, mouse or human liver preparations and NADPH. The inhibitory activity on the functional activity of human cytochrome P450s was examined to determine any potential inhibition by 4-9. Only modest inhibition of CYP3A4, CYP2C9 and CYP2C19 was observed for a few of the analogs. As a representative example, radiolabeled 6 was examined in vivo and showed reasonable brain penetration. The inhibition of ethanol self-administration in rats trained to self-administer a 10% (w/v) ethanol solution, utilizing operant techniques showed 5-8 to have very potent efficacy (ED(50) values 19-50 microg/kg).",43,ChEMBL,CHEMBL1072487,20180911,5360515|44596169|46227960|46227962|46227964|46227965,103721251|103721252|103721253|103721254|103721255|131283791,4987,,P41146,Curation Efforts|Research and Development,19683449,0,,P41146,,45.0,,,0,0,1,1,1,1
207,453420,Confirmatory,Displacement of [3H]nociceptin from recombinant ORL1 receptor expressed in COS7 cells by competitive receptor binding assay,"Title: Spare interactions of highly potent [Arg(14),Lys(15)]nociceptin for cooperative induction of ORL1 receptor activation._||_Abstract: [Arg(14),Lys(15)]Nociceptin is a very potent for ORL1 receptor, showing a few times stronger binding activity and much more enhanced biological activity than endogenous nociceptin. This synergistic outcome has been suggested to be due to the interaction with the receptor aromatic and/or acidic amino acid residues crucial to receptor activation. In order to identify such receptor residues in the second ORL1 extracellular loop, we prepared a series of recombinant mutant receptors. The mutant receptor Gln205Ala was found to be as active as wild-type ORL1 for both nociceptin and [Arg(14),Lys(15)]nociceptin. In contrast, Asp206Ala and Tyr207Ala exhibited considerably reduced activity for [Arg(14),Lys(15)]nociceptin, exhibiting no synergistic activity enhancement. These results suggest that Asp206 and Tyr207 are directly involved in the interaction with nociceptin-[Arg(14),Lys(15)]. Trp208Ala was found to bind strongly both nociceptin and [Arg(14),Lys(15)]nociceptin, although it elicited no biological activity. All these results indicate that the consecutive amino acid residues Asp206, Tyr207, and Trp208 are critical to the activation of the ORL1 receptor, but not to nociceptin-binding.",43,ChEMBL,CHEMBL1072723,20180912,16131448,103532611,4987,,P41146,Curation Efforts|Research and Development,19879767,0,,P41146,,207.0,,,0,0,0,0,0,0
208,453607,Confirmatory,Binding affinity to recombinant ORL1 receptor expressed in COS7 cells by saturation binding assay,"Title: Spare interactions of highly potent [Arg(14),Lys(15)]nociceptin for cooperative induction of ORL1 receptor activation._||_Abstract: [Arg(14),Lys(15)]Nociceptin is a very potent for ORL1 receptor, showing a few times stronger binding activity and much more enhanced biological activity than endogenous nociceptin. This synergistic outcome has been suggested to be due to the interaction with the receptor aromatic and/or acidic amino acid residues crucial to receptor activation. In order to identify such receptor residues in the second ORL1 extracellular loop, we prepared a series of recombinant mutant receptors. The mutant receptor Gln205Ala was found to be as active as wild-type ORL1 for both nociceptin and [Arg(14),Lys(15)]nociceptin. In contrast, Asp206Ala and Tyr207Ala exhibited considerably reduced activity for [Arg(14),Lys(15)]nociceptin, exhibiting no synergistic activity enhancement. These results suggest that Asp206 and Tyr207 are directly involved in the interaction with nociceptin-[Arg(14),Lys(15)]. Trp208Ala was found to bind strongly both nociceptin and [Arg(14),Lys(15)]nociceptin, although it elicited no biological activity. All these results indicate that the consecutive amino acid residues Asp206, Tyr207, and Trp208 are critical to the activation of the ORL1 receptor, but not to nociceptin-binding.",43,ChEMBL,CHEMBL1068488,20180912,16131448,103532611,4987,,P41146,Curation Efforts|Research and Development,19879767,0,,P41146,,207.0,,,0,0,0,0,0,0
213,493590,Confirmatory,Displacement of [3H]nociceptin from human recombinant ORL1 receptor expressed in H recombinant HEK293 cells,"Title: A new group of oxime carbamates as reversible inhibitors of fatty acid amide hydrolase._||_Abstract: A series of oxime carbamates have been identified as potent inhibitors of fatty acid amide hydrolase (FAAH), an important regulatory enzyme of the endocannabinoid signaling system. Kinetic analysis indicates that they behave as non-competitive, reversible inhibitors, and show remarkable selectivity for FAAH over the other components of the endocannabinoid system.",43,ChEMBL,CHEMBL1212494,20180913,44469677,104238293,4987,,P41146,Curation Efforts|Research and Development,20591666,0,,P41146,9606.0,45.0,,,0,0,0,0,0,0
219,590081,Literature-derived,Antagonist activity at human NOP receptor expressed in human HEK293 cells assessed as inhibition of GTPgammaS binding in presence of 300 nM GDP relative to control,"Title: Synthesis and pharmacological evaluation of bivalent antagonists of the nociceptin opioid receptor._||_Abstract: Bivalent ligands constituted by two identical pharmacophores structurally related to the Nociceptin Opioid Receptor (NOPr) antagonist JTC-801 were synthesized and their binding affinities for NOPr were evaluated. The novel ligands are formed by two modified JTC-801 units linked by di-iminic and di-aminic spacers with length ranging from three to ten methylene units. Moreover, the synthesis and the pharmacological characterization were extended to the corresponding univalent ligands. The latter compounds consisted in a single modified JTC-801 unit and an alkyl or alkylamino or alkylimino tail. The purpose of this study is to feature the location and surroundings of the allosteric binding site(s) of pharmacophores containing the 4-aminoquinoline structure. Most important, the bivalent ligands were exploited to reveal the eventual occurrence of a supramolecular receptorial architecture of the NOPr. All the bivalent derivatives 4 and 5 proved to be active in the nanomolar range with no outstanding dependence on the chain length. They showed potencies from three to ten times higher than the corresponding monomers. Consequently, results clearly indicated a positive role of the second pharmacophore in the ligand-protein interaction. The pharmacological profile of the monomers 7 and 8 clarified the contribution of the linker chain to NOP receptor affinity and suggested the presence of a lipophilic acidic site neighbouring the binding site of the JTC-like ligands. Selectivity of saturated compounds 5, 7, and 8 was tested by binding experiments on δ, κ and μ opioid receptors. Results indicated a general loss of selectivity as compared to JTC-801. In the [(35)S]GTPγS binding assay, all the compounds revealed antagonistic properties at the NOP Receptor. In conclusion the present study set the basis for a systematic investigation on the structural modifications that can be introduced into novel ligands for NOPr and helped to feature the surrounds of the allosteric site of NOPr.",43,ChEMBL,CHEMBL1764077,20200629,5311340|52915030|52915031|52915032|52915143|52915144|52915145|52915146|52915147|52915266|52915267|52915268|52915269|52915270|52915389|52915390|52915391|52915392|52915393|52915514|52915515|52915516|52915517|52915518|52915634|52915635|52915636|52915637|52916174|52916266|52916267|52916358|52916359|52916360|52916470|52916471|52916472|52916597|52916598|52916599|52916712|52916713|52916714,103383609|131271836|131271837|131271838|131271839|131271840|131271841|131273789|131273790|131275837|131275838|131275839|131275840|131275841|131277781|131277782|131277783|131277784|131277785|131277786|131277787|131277788|131277789|131279873|131279874|131279875|131279876|131281857|131281858|131281859|131281860|131281861|131281862|131281863|131281864|131283861|131283862|131283863|131283864|131285840|131285841|131285842|131287148,4987,,P41146,Curation Efforts|Research and Development,21330016,0,,P41146,9606.0,45.0,,,0,0,1,1,1,1
221,600426,Confirmatory,Antagonist activity at human recombinant NOP expressed in CHO cells by [35S]GTPgammaS binding assay,"Title: Structure-activity studies on the nociceptin/orphanin FQ receptor antagonist 1-benzyl-N-{3-[spiroisobenzofuran-1(3H),4'-piperidin-1-yl]propyl} pyrrolidine-2-carboxamide._||_Abstract: Twelve derivatives of the nociceptin/orphanin FQ (N/OFQ) receptor (NOP) antagonist 1-benzyl-N-{3-[spiroisobenzofuran-1(3H),4'-piperidin-1-yl]propyl} pyrrolidine-2-carboxamide (Comp 24) were synthesized and tested in binding experiments performed on CHO(hNOP) cell membranes. Among them, a novel interesting NOP receptor antagonist (compound 35) was identified by blending chemical moieties taken from different NOP receptor ligands. In vitro in various assays, Compound 35 consistently behaved as a pure, highly potent (pA(2) in the range 8.0-9.9), competitive and NOP selective antagonist. However compound 35 was found inactive when challenged against N/OFQ in vivo in the mouse tail withdrawal assay. Thus, the usefulness of the novel NOP ligand compound 35 is limited to in vitro investigations.",43,ChEMBL,CHEMBL1786441,20180919,25001412,131287188,4987,,P41146,Curation Efforts|Research and Development,19527931,0,,P41146,9606.0,197.0,,,0,0,1,1,1,1
222,600427,Literature-derived,Antagonist activity at human recombinant NOP expressed in expressed on CHO cells co-expressing Galphaqi5 chimeric protein assessed as inhibition of NOPN/OFQ-stimulated calcium mobilization,"Title: Structure-activity studies on the nociceptin/orphanin FQ receptor antagonist 1-benzyl-N-{3-[spiroisobenzofuran-1(3H),4'-piperidin-1-yl]propyl} pyrrolidine-2-carboxamide._||_Abstract: Twelve derivatives of the nociceptin/orphanin FQ (N/OFQ) receptor (NOP) antagonist 1-benzyl-N-{3-[spiroisobenzofuran-1(3H),4'-piperidin-1-yl]propyl} pyrrolidine-2-carboxamide (Comp 24) were synthesized and tested in binding experiments performed on CHO(hNOP) cell membranes. Among them, a novel interesting NOP receptor antagonist (compound 35) was identified by blending chemical moieties taken from different NOP receptor ligands. In vitro in various assays, Compound 35 consistently behaved as a pure, highly potent (pA(2) in the range 8.0-9.9), competitive and NOP selective antagonist. However compound 35 was found inactive when challenged against N/OFQ in vivo in the mouse tail withdrawal assay. Thus, the usefulness of the novel NOP ligand compound 35 is limited to in vitro investigations.",43,ChEMBL,CHEMBL1786442,20200629,10296561|25001412,103478124|131287188,4987,,P41146,Curation Efforts|Research and Development,19527931,0,,P41146,9606.0,197.0,,,0,0,1,1,1,1
223,601051,Literature-derived,Inhibition of human recombinant NOP receptor at 10 uM by radioligand binding assay,"Title: Structure-activity relationships of pyrrole based S-nitrosoglutathione reductase inhibitors: pyrrole regioisomers and propionic acid replacement._||_Abstract: S-Nitrosoglutathione reductase (GSNOR) is a member of the alcohol dehydrogenase family (ADH) that regulates the levels of S-nitrosothiols (SNOs) through catabolism of S-nitrosoglutathione (GSNO). GSNO and SNOs are implicated in the pathogenesis of many diseases including those in respiratory, cardiovascular, and gastrointestinal systems. The pyrrole based N6022 was recently identified as a potent, selective, reversible, and efficacious GSNOR inhibitor which is currently undergoing clinical development. We describe here the synthesis and structure-activity relationships (SAR) of novel pyrrole based analogues of N6022 focusing on scaffold modification and propionic acid replacement. We identified equally potent and novel GSNOR inhibitors having pyrrole regioisomers as scaffolds using a structure based approach.",43,ChEMBL,CHEMBL1787429,20180919,44623946|46179378|46179476|46179566|46179568,124968684|131276881|131276883|131282916|131286938,4987,,P41146,Curation Efforts|Research and Development,21570838,0,,P41146,9606.0,,,,0,0,0,0,0,0
225,621024,Confirmatory,Partial agonist activity at human NOP receptor expressed in CHO cells assessed as stimulation of [35S]GTPgammaS binding after 60 mins by scintillation counting,"Title: Structural determinants of opioid and NOP receptor activity in derivatives of buprenorphine._||_Abstract: The unique pharmacological profile of buprenorphine has led to its considerable success as an analgesic and as a treatment agent for drug abuse. Activation of nociceptin/orphanin FQ peptide (NOP) receptors has been postulated to account for certain aspects of buprenorphine's behavioral profile. In order to investigate the role of NOP activation further, a series of buprenorphine analogues has been synthesized with the aim of increasing affinity for the NOP receptor. Binding and functional assay data on these new compounds indicate that the area around C20 in the orvinols is key to NOP receptor activity, with several compounds displaying higher affinity than buprenorphine. One compound, 1b, was found to be a mu opioid receptor partial agonist of comparable efficacy to buprenorphine but with higher efficacy at NOP receptors.",43,ChEMBL,CHEMBL1838557,20180919,9848990|16131448|54756990|56658044|56664973,103532611|134434452|134442153|134457609|175265278,4987,,P41146,Curation Efforts|Research and Development,21866885,0,,P41146,9606.0,197.0,,,1,1,1,1,0,0
226,621028,Literature-derived,Partial agonist activity at human NOP receptor expressed in CHO cells assessed as maximal stimulation of [35S]GTPgammaS binding after 60 mins by scintillation counting relative to nociceptin,"Title: Structural determinants of opioid and NOP receptor activity in derivatives of buprenorphine._||_Abstract: The unique pharmacological profile of buprenorphine has led to its considerable success as an analgesic and as a treatment agent for drug abuse. Activation of nociceptin/orphanin FQ peptide (NOP) receptors has been postulated to account for certain aspects of buprenorphine's behavioral profile. In order to investigate the role of NOP activation further, a series of buprenorphine analogues has been synthesized with the aim of increasing affinity for the NOP receptor. Binding and functional assay data on these new compounds indicate that the area around C20 in the orvinols is key to NOP receptor activity, with several compounds displaying higher affinity than buprenorphine. One compound, 1b, was found to be a mu opioid receptor partial agonist of comparable efficacy to buprenorphine but with higher efficacy at NOP receptors.",43,ChEMBL,CHEMBL1838561,20180919,16131448|54756989|54756990|56658044|56661555|56664973|56668405|56681954|56681955,103532611|134434452|134438317|134442153|134442154|134445998|134457609|134461397|134461398,4987,,P41146,Curation Efforts|Research and Development,21866885,0,,P41146,9606.0,197.0,,,1,1,1,1,0,0
228,654226,Literature-derived,Inhibition of NOP receptor at 10 uM by radioligand displacement assay,"Title: Structure-activity relationship of pyrrole based S-nitrosoglutathione reductase inhibitors: carboxamide modification._||_Abstract: The enzyme S-nitrosoglutathione reductase (GSNOR) is a member of the alcohol dehydrogenase family (ADH) that regulates the levels of S-nitrosothiols (SNOs) through catabolism of S-nitrosoglutathione (GSNO). GSNO and SNOs are implicated in the pathogenesis of many diseases including those in respiratory, gastrointestinal, and cardiovascular systems. The pyrrole based N6022 was recently identified as a potent, selective, reversible, and efficacious GSNOR inhibitor which is currently in clinical development for acute asthma. We describe here the synthesis and structure-activity relationships (SAR) of novel pyrrole based analogs of N6022 focusing on carboxamide modifications on the pendant N-phenyl moiety. We have identified potent and novel GSNOR inhibitors that demonstrate efficacy in an ovalbumin (OVA) induced asthma model in mice.",43,ChEMBL,CHEMBL2013422,20180921,46174545|46174600,160693714|160693717,4987,,P41146,Curation Efforts|Research and Development,22342142,0,,P41146,,,,,0,0,0,0,0,0
231,675610,Confirmatory,Antagonist activity at human recombinant ORL1 receptor expressed in HEK293 cells assessed as inhibition of N/OFQ-induced [35S]GTPgammaS binding to alpha-unit of G-protein after 1.5 hrs by scintillation counting,"Title: Discovery of 1-(β-amino substituted-β-alanyl)-N,N-dimethylindoline-2-carboxamides as novel nonpeptide antagonists of nociceptin/orphanin FQ receptor: efficient design, synthesis, and structure-activity relationship studies._||_Abstract: Since the discovery of endogenous nociceptin/orphanin FQ (N/OFQ) peptide and N/OFQ peptide (NOP) receptor [or opioid-receptor-like-1 (ORL1) receptor], the structures, distribution, and pharmacology have been reported in detail. N/OFQ and NOP receptor are located in the corticolimbic regions that are involved in the integration of the emotional activity, and located in the spinal cord, the peripheral nervous systems or other peripheral tissues that are related to pain as well as urinary signal transmissions, with a pattern distinct from that of classical opioid peptides and their receptors in rodents or primates. Furthermore, N/OFQ-NOP receptor system plays an important role in the regulation of various human physiologies such as depression effect, hyperphasia effect, and blood pressure effect. In this study, the structure-activity relationship of novel NOP receptor antagonist for various 1-(β-amino substituted-β-alanyl)-N,N-dimethylindoline-2-carboxamides was investigated in vitro to elucidate structural requisites to identify and develop potent and selective NOP receptor antagonists, which resulted in the discovery of 1-{3-[4-(substituted phenyl)piperidin-1-yl]propanoyl}-N,N-dimethylindoline-2-carboxamide analogues that display potent and selective human NOP (hNOP) receptor binding affinity and potent hNOP receptor antagonist activity. The efficient design, synthesis, and structure-activity relationship studies for potent and selective novel NOP receptor antagonists and significant findings in vitro, that include insights for binding and functional mechanisms via receptor-ligand interactions, are reported herein.",43,ChEMBL,CHEMBL2067843,20200630,70682348|70682349|70682350|70682351|70684433|70684434|70684435|70684436|70686573|70686574|70686575|70688692|70688693|70688694|70688695|70688696|70688697|70690755|70690756|70690757|70690758|70690759|70690760|70692893|70692894|70692895|70692896|70694933|70696988|70696989|70696991|70696992,160669678|160669679|160669680|160669681|160674981|160674982|160674983|160674984|160680346|160680347|160680348|160685679|160685680|160685681|160685682|160685683|160685684|160691177|160691178|160691179|160691180|160691181|160691182|160696574|160696575|160696576|160696577|160701906|160707163|160707164|160707165|160707166,4987,,P41146,Curation Efforts|Research and Development,22898529,0,,P41146,9606.0,45.0,,,0,0,1,1,1,1
235,682663,Confirmatory,Antagonist at against human cloned NOP receptor expressed in CHO cell membranes after 30 mins by [35S]GTPgammaS binding assay,"Title: Development of LC-MS/MS-based receptor occupancy tracers and positron emission tomography radioligands for the nociceptin/orphanin FQ (NOP) receptor._||_Abstract: Currently, a lack of sufficient tools has limited the understanding of the relationship between neuropsychiatric disorders and the nociceptin/orphanin FQ (N/OFQ) peptide (NOP) receptor. Herein, we describe the discovery and development of an antagonist NOP receptor occupancy (RO) tracer and a novel positron emission tomography (PET) radioligand suitable to probe the NOP receptor in human clinical studies. A thorough structure-activity relationship (SAR) around the high-affinity 3-(2'-fluoro-4',5'-dihydrospiro[piperidine-4,7'-thieno[2,3-c]pyran]-1-yl)-2-(2-halobenzyl)-N-alkylpropanamide scaffold identified a series of subnanomolar, highly selective NOP antagonists. Subsequently, these unlabeled NOP ligands were evaluated in vivo by liquid chromatography-tandem mass spectrometry (LC-MS/MS) in rat to determine brain uptake, kinetics and specific binding. (S)-27 was identified as a suitable unlabeled preclinical RO tracer to accurately quantify NOP receptor engagement in rat brain. Three compounds were selected for evaluation in nonhuman primates as PET tracers: (-)-26, (-)-30, and (-)-33. Carbon-11 labeling of (+)-31 yielded [(11)C]-(S)-30, which exhibited minimal generation of central nervous system (CNS) penetrant radiometabolites, improved brain uptake, and was an excellent PET radioligand in both rat and monkey. Currently [(11)C]-(S)-30 is being evaluated as a PET radiotracer for the NOP receptor in human subjects.",43,ChEMBL,CHEMBL2089821,20180922,5311194|10047612|11315651|52951674|52951807|52951808|52951810|52951938|52951940|60154189|60154190|60154191|60154192|60154193|60154194|60154195|60154196|60154197|60154198|60154199|60154200|70682760|70684841|70684842|70686907|70689062|70689063|70691171|70691172|70691174|70695374|70697389|70697390|70697391|70697392,103392033|103683969|160670437|160670438|160670439|160670440|160670441|160675773|160675775|160675776|160675777|160675778|160680933|160681106|160681107|160686422|160686423|160686424|160686425|160691899|160691900|160691901|160691902|160691903|160691904|160691905|160697312|160697313|160702702|160702703|160707941|160707942|160707943|160707944|160707945,4987,,P41146,Curation Efforts|Research and Development,22541041,0,,P41146,9606.0,197.0,,,0,0,1,1,1,1
237,712467,Confirmatory,Displacement of [3H]nociceptin from human recombinant NOP receptor expressed in CHO cells after 60 mins by microbeta scintillation counting,"Title: Synthesis and evaluation of radioligands for imaging brain nociceptin/orphanin FQ peptide (NOP) receptors with positron emission tomography._||_Abstract: Positron emission tomography (PET) coupled to an effective radioligand could provide an important tool for understanding possible links between neuropsychiatric disorders and brain NOP (nociceptin/orphanin FQ peptide) receptors. We sought to develop such a PET radioligand. High-affinity NOP ligands were synthesized based on a 3-(2'-fluoro-4',5'-dihydrospiro[piperidine-4,7'-thieno[2,3-c]pyran]-1-yl)-2(2-halobenzyl)-N-alkylpropanamide scaffold and from experimental screens in rats, with ex vivo LC-MS/MS measures, three ligands were identified for labeling with carbon-11 and evaluation with PET in monkey. Each ligand was labeled by (11)C-methylation of an N-desmethyl precursor and studied in monkey under baseline and NOP receptor-preblock conditions. The three radioligands, [(11)C](S)-10a-c, gave similar results. Baseline scans showed high entry of radioactivity into the brain to give a distribution reflecting that expected for NOP receptors. Preblock experiments showed high early peak levels of brain radioactivity, which rapidly declined to a much lower level than seen in baseline scans, thereby indicating a high level of receptor-specific binding in baseline experiments. Overall, [(11)C](S)-10c showed the most favorable receptor-specific signal and kinetics and is now selected for evaluation in human subjects.",43,ChEMBL,CHEMBL2215339,20180924,10047612|52951674|52951675|52951807|52951808|52951809|52951810|52951938|52951939|52951940|52951941|52951942|52952043,103683969|160670437|160670438|160675773|160691899|160697312|160697313|163315080|163315081|163318560|163322034|163328847|163335817,4987,,P41146,Curation Efforts|Research and Development,21438532,0,,P41146,9606.0,197.0,,,0,0,0,0,0,0
239,715237,Literature-derived,Displacement of [3H]nociceptin from human recombinant ORL1 receptor expressed in HEK293 cells at 10 uM after 60 mins,"Title: Discovery of a potent, orally bioavailable and highly selective human neuronal nitric oxide synthase (nNOS) inhibitor, N-(1-(piperidin-4-yl)indolin-5-yl)thiophene-2-carboximidamide as a pre-clinical development candidate for the treatment of migraine._||_Abstract: We recently reported a series of 1,6-disubstituted indoline-based thiophene amidine compounds (5) as selective neuronal nitric oxide synthase (nNOS) inhibitors to mitigate the cardiovascular liabilities associated with hERG K(+) channel inhibition (IC(50) = 4.7 μM) with previously reported tetrahydroquinoline-based selective nNOS inhibitors (4). The extended structure-activity relationship studies within the indoline core led to the identification of 43 as a selection candidate for further evaluations. The in vivo activity in two different pain (spinal nerve ligation and migraine pain) models, the excellent physicochemical and pharmacokinetic properties, oral bioavailability (F(po) = 91%), and the in vitro safety profile disclosed in this report make 43 an ideal candidate for further evaluation in clinical applications related to migraine pain.",43,ChEMBL,CHEMBL2209814,20200625,25014630,163315008,4987,,P41146,Curation Efforts|Research and Development,22840695,0,,P41146,9606.0,45.0,,,0,0,0,0,0,0
240,727227,Literature-derived,Displacement of [3H]Nociceptin from human recombinant ORL1 receptor expressed in HEK293 cells at 1 uM,"Title: Identification of a novel arylpiperazine scaffold for fatty acid amide hydrolase inhibition with improved drug disposition properties._||_Abstract: We herein describe the systematic approach used to develop new analogues of compound 2, recently identified as a potent and selective fatty acid amide hydrolase (FAAH) inhibitor. Aiming at identifying new scaffolds endowed with improved drug disposition properties with respect to the phenylpyrrole-based lead, we subjected it to two different structural modification strategies. This process allowed the identification of derivatives 4b and 5c as potent, reversible and non-competitive FAAH inhibitors.",43,ChEMBL,CHEMBL2329277,20180925,71541072,164131815,4987,,P41146,Curation Efforts|Research and Development,23237837,0,,P41146,9606.0,45.0,,,0,0,0,0,0,0
247,779391,Literature-derived,Binding affinity to human ORL1 receptor at 10 uM by radioligand binding assay,"Title: Identification of a novel benzoxazolone derivative as a selective, orally active 18 kDa translocator protein (TSPO) ligand._||_Abstract: Optimization of the pharmacokinetic properties for a series of benzoxazolone derivatives led to the identification of 9b, which showed anxiolytic effect in a rat model. However, 9b, like known benzodiazepines, induced motor impairment. Investigation into the cause of this unexpected side effect and management of 9b off-target binding affinity led to the identification of 10d, which showed oral anxiolytic effect in the rat model with improved safety profile.",43,ChEMBL,CHEMBL2446823,20180928,72793912,174525368,4987,,P41146,Curation Efforts|Research and Development,24050790,0,,P41146,9606.0,,,,0,0,0,0,0,0
