,aid,aidtype,aidname,aiddesc,aidsrcid,aidsrcname,aidextid,aidmdate,cids,sids,geneids,aidcategories,protacxns,depcatg,pmids,rnai,ecs,repacxns,taxids,cellids,targettaxid,annotation,partial_agonist_desc,partial_agonist_aidname,agonist_desc,agonist_aidname,antagonist_desc,antagonist_aidname
1123,152240,Confirmatory,Binding affinity at cloned human mu-opioid receptor,"Title: Novel C-terminus modifications of the Dmt-Tic motif: a new class of dipeptide analogues showing altered pharmacological profiles toward the opioid receptors._||_Abstract: The design, synthesis and pharmacological evaluation of a novel class of Dmt-Tic dipeptide analogues are described. These resulting analogues bearing different C-terminal functionalities were found to bind to the human delta receptor with high affinity. One specific class of dipeptides bearing urea/thiourea functionalities showed partial to full activation of the delta receptor. Several dipeptides also showed good binding affinities with full activation of the human kappa receptor, a novel property for those ligands.",43,ChEMBL,CHEMBL757823,20181017,9890982|10055958|10872951|10874095|10884964|10893581|10893607|10982772|10992239|10992895|11003763|11016127|11024236|11090195|11091522|11112699|11123013|11145858|11728653|11729952|11784235|11811375|11827053|44287144,103218357|103279150|103279151|103279219|103279262|103279367|103279470|103279483|103279490|103279491|103279493|103279521|103279593|103279594|103279647|103279680|103279760|103279868|103279869|103279905|103279946|103279977|103280015|103316202,4988,,P35372,Curation Efforts|Research and Development,11448220,0,,P35372,,,,,0,0,0,0,0,0
1135,224558,Confirmatory,"Activity was evaluated in human mu opioid receptors transfected with CHO cells by [35S]GTP-gamma-S, assay",Title: Ring constrained analogues of the orvinols: the furanomorphides._||_Abstract: A series of furanomorphides were synthesised as ring-constrained analogues of buprenorphine and related orvinols. Evaluation in binding and functional assays has shown that the furanomorphides have reduced efficacy at the mu opioid receptor compared to the orvinols.,43,ChEMBL,CHEMBL843115,20180909,9848990|44380504|70693567,103424348|160698585|175265278,4988,,P35372,Curation Efforts|Research and Development,10206545,0,,P35372,,197.0,,,0,0,0,0,0,0
1136,224560,Literature-derived,"Activity was evaluated in human mu opioid receptors transfected with CHO cells by [35S]GTP-gamma-S, assay",Title: Ring constrained analogues of the orvinols: the furanomorphides._||_Abstract: A series of furanomorphides were synthesised as ring-constrained analogues of buprenorphine and related orvinols. Evaluation in binding and functional assays has shown that the furanomorphides have reduced efficacy at the mu opioid receptor compared to the orvinols.,43,ChEMBL,CHEMBL842479,20180909,9848990|44380504|70693567,103424348|160698585|175265278,4988,,P35372,Curation Efforts|Research and Development,10206545,0,,P35372,,197.0,,,0,0,0,0,0,0
1137,224712,Confirmatory,Compound was evaluated for the binding affinity to mu opioid receptor,Compound was evaluated for the binding affinity to mu opioid receptor,43,ChEMBL,CHEMBL843458,20180908,3036289|5288826|44375872|45265468,103169185|103414799|103678714|123099351,4988,,P35372,Curation Efforts|Research and Development,,0,,P35372,,,,,0,0,0,0,0,0
1141,226794,Literature-derived,Compound was tested for irreversible antagonist activity at mu receptor by determining by MVD response to DADLE after 30 min incubation at 10 nM,"Title: Design and synthesis of naltrexone-derived affinity labels with nonequilibrium opioid agonist and antagonist activities. Evidence for the existence of different mu receptor subtypes in different tissues._||_Abstract: A series of beta-funaltrexamine (2, beta-FNA) analogues (3-14) were synthesized that contain a variety of electrophilic groups attached at the 6 beta-position of the opiate. The opioid agonist and antagonist activities of these ligands were evaluated in the guinea pig ileum (GPI) and mouse vas deferens (MVD) in vitro assays. Several of the compounds behaved like beta-FNA in that they exhibited reversible agonist activity at kappa opioid receptors and irreversible antagonist activity at mu opioid receptors. The rank order of irreversible antagonism for a series of related Michael acceptors did not parallel their intrinsic chemical reactivity, confirming that the degree of covalent binding is in part dependent on the spatial disposition of the electrophilic center relative to the receptor nucleophile (secondary recognition). The maleimidoacetamide 8 behaved very differently from beta-FNA in that it exhibited considerably greater irreversible mu antagonism in MVD relative to the mu blockage in the GPI. This suggests that different proportions of mu receptor subtypes exist in the two tissues. Several of the agents tested, including some nonreactive control compounds, displayed an unusual type of persistent kappa agonist activity in the GPI. This activity, which was reversed by addition of naloxone, reappeared upon washing. Receptor models have been presented to explain this effect. A few of the reactive ligands displayed a true nonreversible kappa agonist activity, suggesting a covalent association with the receptor. Of note in this regard was the propiolamide 6, which appeared to be an irreversible mixed agonist-antagonist at kappa and mu receptors.",43,ChEMBL,CHEMBL845681,20200628,44276171,103196492,4988,,P35372,Curation Efforts|Research and Development,6090663,0,,P35372,,,,,0,0,1,1,1,1
1142,226798,Literature-derived,Compound was tested for irreversible antagonist activity at mu receptor by determining by MVD response to DADLE after 30 min incubation at 30 nM,"Title: Design and synthesis of naltrexone-derived affinity labels with nonequilibrium opioid agonist and antagonist activities. Evidence for the existence of different mu receptor subtypes in different tissues._||_Abstract: A series of beta-funaltrexamine (2, beta-FNA) analogues (3-14) were synthesized that contain a variety of electrophilic groups attached at the 6 beta-position of the opiate. The opioid agonist and antagonist activities of these ligands were evaluated in the guinea pig ileum (GPI) and mouse vas deferens (MVD) in vitro assays. Several of the compounds behaved like beta-FNA in that they exhibited reversible agonist activity at kappa opioid receptors and irreversible antagonist activity at mu opioid receptors. The rank order of irreversible antagonism for a series of related Michael acceptors did not parallel their intrinsic chemical reactivity, confirming that the degree of covalent binding is in part dependent on the spatial disposition of the electrophilic center relative to the receptor nucleophile (secondary recognition). The maleimidoacetamide 8 behaved very differently from beta-FNA in that it exhibited considerably greater irreversible mu antagonism in MVD relative to the mu blockage in the GPI. This suggests that different proportions of mu receptor subtypes exist in the two tissues. Several of the agents tested, including some nonreactive control compounds, displayed an unusual type of persistent kappa agonist activity in the GPI. This activity, which was reversed by addition of naloxone, reappeared upon washing. Receptor models have been presented to explain this effect. A few of the reactive ligands displayed a true nonreversible kappa agonist activity, suggesting a covalent association with the receptor. Of note in this regard was the propiolamide 6, which appeared to be an irreversible mixed agonist-antagonist at kappa and mu receptors.",43,ChEMBL,CHEMBL847068,20200628,44276239,103196641,4988,,P35372,Curation Efforts|Research and Development,6090663,0,,P35372,,,,,0,0,1,1,1,1
1143,226800,Literature-derived,Compound was tested for irreversible antagonist activity at mu receptor by determining by MVD response to DADLE after 30 min incubation at 3 nM,"Title: Design and synthesis of naltrexone-derived affinity labels with nonequilibrium opioid agonist and antagonist activities. Evidence for the existence of different mu receptor subtypes in different tissues._||_Abstract: A series of beta-funaltrexamine (2, beta-FNA) analogues (3-14) were synthesized that contain a variety of electrophilic groups attached at the 6 beta-position of the opiate. The opioid agonist and antagonist activities of these ligands were evaluated in the guinea pig ileum (GPI) and mouse vas deferens (MVD) in vitro assays. Several of the compounds behaved like beta-FNA in that they exhibited reversible agonist activity at kappa opioid receptors and irreversible antagonist activity at mu opioid receptors. The rank order of irreversible antagonism for a series of related Michael acceptors did not parallel their intrinsic chemical reactivity, confirming that the degree of covalent binding is in part dependent on the spatial disposition of the electrophilic center relative to the receptor nucleophile (secondary recognition). The maleimidoacetamide 8 behaved very differently from beta-FNA in that it exhibited considerably greater irreversible mu antagonism in MVD relative to the mu blockage in the GPI. This suggests that different proportions of mu receptor subtypes exist in the two tissues. Several of the agents tested, including some nonreactive control compounds, displayed an unusual type of persistent kappa agonist activity in the GPI. This activity, which was reversed by addition of naloxone, reappeared upon washing. Receptor models have been presented to explain this effect. A few of the reactive ligands displayed a true nonreversible kappa agonist activity, suggesting a covalent association with the receptor. Of note in this regard was the propiolamide 6, which appeared to be an irreversible mixed agonist-antagonist at kappa and mu receptors.",43,ChEMBL,CHEMBL847070,20200628,,103196494,4988,,P35372,Curation Efforts|Research and Development,6090663,0,,P35372,,,,,0,0,1,1,1,1
1144,226802,Literature-derived,Compound was tested for irreversible antagonist activity at mu receptor by determining by MVD response to ethylketazocine after 30 min incubation at 200 nM,"Title: Design and synthesis of naltrexone-derived affinity labels with nonequilibrium opioid agonist and antagonist activities. Evidence for the existence of different mu receptor subtypes in different tissues._||_Abstract: A series of beta-funaltrexamine (2, beta-FNA) analogues (3-14) were synthesized that contain a variety of electrophilic groups attached at the 6 beta-position of the opiate. The opioid agonist and antagonist activities of these ligands were evaluated in the guinea pig ileum (GPI) and mouse vas deferens (MVD) in vitro assays. Several of the compounds behaved like beta-FNA in that they exhibited reversible agonist activity at kappa opioid receptors and irreversible antagonist activity at mu opioid receptors. The rank order of irreversible antagonism for a series of related Michael acceptors did not parallel their intrinsic chemical reactivity, confirming that the degree of covalent binding is in part dependent on the spatial disposition of the electrophilic center relative to the receptor nucleophile (secondary recognition). The maleimidoacetamide 8 behaved very differently from beta-FNA in that it exhibited considerably greater irreversible mu antagonism in MVD relative to the mu blockage in the GPI. This suggests that different proportions of mu receptor subtypes exist in the two tissues. Several of the agents tested, including some nonreactive control compounds, displayed an unusual type of persistent kappa agonist activity in the GPI. This activity, which was reversed by addition of naloxone, reappeared upon washing. Receptor models have been presented to explain this effect. A few of the reactive ligands displayed a true nonreversible kappa agonist activity, suggesting a covalent association with the receptor. Of note in this regard was the propiolamide 6, which appeared to be an irreversible mixed agonist-antagonist at kappa and mu receptors.",43,ChEMBL,CHEMBL847072,20200628,44276279,103196762,4988,,P35372,Curation Efforts|Research and Development,6090663,0,,P35372,,,,,0,0,1,1,1,1
1145,226804,Literature-derived,Compound was tested for irreversible antagonist activity at mu receptor by determining by MVD response to morphine after 30 min incubation at 200 nM,"Title: Design and synthesis of naltrexone-derived affinity labels with nonequilibrium opioid agonist and antagonist activities. Evidence for the existence of different mu receptor subtypes in different tissues._||_Abstract: A series of beta-funaltrexamine (2, beta-FNA) analogues (3-14) were synthesized that contain a variety of electrophilic groups attached at the 6 beta-position of the opiate. The opioid agonist and antagonist activities of these ligands were evaluated in the guinea pig ileum (GPI) and mouse vas deferens (MVD) in vitro assays. Several of the compounds behaved like beta-FNA in that they exhibited reversible agonist activity at kappa opioid receptors and irreversible antagonist activity at mu opioid receptors. The rank order of irreversible antagonism for a series of related Michael acceptors did not parallel their intrinsic chemical reactivity, confirming that the degree of covalent binding is in part dependent on the spatial disposition of the electrophilic center relative to the receptor nucleophile (secondary recognition). The maleimidoacetamide 8 behaved very differently from beta-FNA in that it exhibited considerably greater irreversible mu antagonism in MVD relative to the mu blockage in the GPI. This suggests that different proportions of mu receptor subtypes exist in the two tissues. Several of the agents tested, including some nonreactive control compounds, displayed an unusual type of persistent kappa agonist activity in the GPI. This activity, which was reversed by addition of naloxone, reappeared upon washing. Receptor models have been presented to explain this effect. A few of the reactive ligands displayed a true nonreversible kappa agonist activity, suggesting a covalent association with the receptor. Of note in this regard was the propiolamide 6, which appeared to be an irreversible mixed agonist-antagonist at kappa and mu receptors.",43,ChEMBL,CHEMBL847074,20200628,5311018|24824637|44275975|44275997|44276171|44276174|44276239|44276360,103196012|103196061|103196492|103196494|103196495|103196641|103197005|103577099|103592778,4988,,P35372,Curation Efforts|Research and Development,6090663,0,,P35372,,,,,0,0,1,1,1,1
1146,226806,Literature-derived,Compound was tested for irreversible antagonist activity at mu receptor by determining by MVD response to morphine after 30 min incubation at 200 nM,"Title: Design and synthesis of naltrexone-derived affinity labels with nonequilibrium opioid agonist and antagonist activities. Evidence for the existence of different mu receptor subtypes in different tissues._||_Abstract: A series of beta-funaltrexamine (2, beta-FNA) analogues (3-14) were synthesized that contain a variety of electrophilic groups attached at the 6 beta-position of the opiate. The opioid agonist and antagonist activities of these ligands were evaluated in the guinea pig ileum (GPI) and mouse vas deferens (MVD) in vitro assays. Several of the compounds behaved like beta-FNA in that they exhibited reversible agonist activity at kappa opioid receptors and irreversible antagonist activity at mu opioid receptors. The rank order of irreversible antagonism for a series of related Michael acceptors did not parallel their intrinsic chemical reactivity, confirming that the degree of covalent binding is in part dependent on the spatial disposition of the electrophilic center relative to the receptor nucleophile (secondary recognition). The maleimidoacetamide 8 behaved very differently from beta-FNA in that it exhibited considerably greater irreversible mu antagonism in MVD relative to the mu blockage in the GPI. This suggests that different proportions of mu receptor subtypes exist in the two tissues. Several of the agents tested, including some nonreactive control compounds, displayed an unusual type of persistent kappa agonist activity in the GPI. This activity, which was reversed by addition of naloxone, reappeared upon washing. Receptor models have been presented to explain this effect. A few of the reactive ligands displayed a true nonreversible kappa agonist activity, suggesting a covalent association with the receptor. Of note in this regard was the propiolamide 6, which appeared to be an irreversible mixed agonist-antagonist at kappa and mu receptors.",43,ChEMBL,CHEMBL847076,20200628,44276189,103196520,4988,,P35372,Curation Efforts|Research and Development,6090663,0,,P35372,,,,,0,0,1,1,1,1
1147,226808,Literature-derived,Compound was tested for irreversible antagonist activity at mu receptor by determining by ileal response to morphine after 30 min incubation at 10 nM,"Title: Design and synthesis of naltrexone-derived affinity labels with nonequilibrium opioid agonist and antagonist activities. Evidence for the existence of different mu receptor subtypes in different tissues._||_Abstract: A series of beta-funaltrexamine (2, beta-FNA) analogues (3-14) were synthesized that contain a variety of electrophilic groups attached at the 6 beta-position of the opiate. The opioid agonist and antagonist activities of these ligands were evaluated in the guinea pig ileum (GPI) and mouse vas deferens (MVD) in vitro assays. Several of the compounds behaved like beta-FNA in that they exhibited reversible agonist activity at kappa opioid receptors and irreversible antagonist activity at mu opioid receptors. The rank order of irreversible antagonism for a series of related Michael acceptors did not parallel their intrinsic chemical reactivity, confirming that the degree of covalent binding is in part dependent on the spatial disposition of the electrophilic center relative to the receptor nucleophile (secondary recognition). The maleimidoacetamide 8 behaved very differently from beta-FNA in that it exhibited considerably greater irreversible mu antagonism in MVD relative to the mu blockage in the GPI. This suggests that different proportions of mu receptor subtypes exist in the two tissues. Several of the agents tested, including some nonreactive control compounds, displayed an unusual type of persistent kappa agonist activity in the GPI. This activity, which was reversed by addition of naloxone, reappeared upon washing. Receptor models have been presented to explain this effect. A few of the reactive ligands displayed a true nonreversible kappa agonist activity, suggesting a covalent association with the receptor. Of note in this regard was the propiolamide 6, which appeared to be an irreversible mixed agonist-antagonist at kappa and mu receptors.",43,ChEMBL,CHEMBL846262,20200628,,103196494,4988,,P35372,Curation Efforts|Research and Development,6090663,0,,P35372,,,,,0,0,1,1,1,1
1148,226810,Literature-derived,Irreversible antagonist activity at mu receptor by determining by ileal response to morphine after 30 min incubation at 20 nM,"Title: Design and synthesis of naltrexone-derived affinity labels with nonequilibrium opioid agonist and antagonist activities. Evidence for the existence of different mu receptor subtypes in different tissues._||_Abstract: A series of beta-funaltrexamine (2, beta-FNA) analogues (3-14) were synthesized that contain a variety of electrophilic groups attached at the 6 beta-position of the opiate. The opioid agonist and antagonist activities of these ligands were evaluated in the guinea pig ileum (GPI) and mouse vas deferens (MVD) in vitro assays. Several of the compounds behaved like beta-FNA in that they exhibited reversible agonist activity at kappa opioid receptors and irreversible antagonist activity at mu opioid receptors. The rank order of irreversible antagonism for a series of related Michael acceptors did not parallel their intrinsic chemical reactivity, confirming that the degree of covalent binding is in part dependent on the spatial disposition of the electrophilic center relative to the receptor nucleophile (secondary recognition). The maleimidoacetamide 8 behaved very differently from beta-FNA in that it exhibited considerably greater irreversible mu antagonism in MVD relative to the mu blockage in the GPI. This suggests that different proportions of mu receptor subtypes exist in the two tissues. Several of the agents tested, including some nonreactive control compounds, displayed an unusual type of persistent kappa agonist activity in the GPI. This activity, which was reversed by addition of naloxone, reappeared upon washing. Receptor models have been presented to explain this effect. A few of the reactive ligands displayed a true nonreversible kappa agonist activity, suggesting a covalent association with the receptor. Of note in this regard was the propiolamide 6, which appeared to be an irreversible mixed agonist-antagonist at kappa and mu receptors.",43,ChEMBL,CHEMBL846264,20200628,5311018|24824637|44275975|44275997|44276171|44276174|44276189|44276239|44276279|44276360|44276361,103196012|103196061|103196492|103196495|103196520|103196641|103196762|103197005|103197007|103577099|103592778,4988,,P35372,Curation Efforts|Research and Development,6090663,0,,P35372,,,,,0,0,1,1,1,1
1149,226812,Literature-derived,Ratio of antagonist activities at Mu versus delta receptors,"Title: Synthesis, opioid receptor binding, and functional activity of 5'-substituted 17-cyclopropylmethylpyrido[2',3':6,7]morphinans._||_Abstract: A series of naltrexone-derived pyridomorphinans possessing various substituents at the 5'-position on the pyridine ring were synthesized and evaluated for opioid receptor binding in rodent brain membranes and functional activity in smooth muscle preparations. While the introduction of aromatic 1-pyrrolyl group (6h) improved the delta affinity and delta antagonist potency of the parent compound (3), the introduction of guanidine group (6i) transformed it to a kappa selective ligand in opioid receptor binding and [35S]GTP-gamma-S functional assays.",43,ChEMBL,CHEMBL846266,20200630,5497186|10433421|44366664,103396169|103396456|103697951,4988,,P35372,Curation Efforts|Research and Development,12565965,0,,P35372,,,,,0,0,1,1,1,1
1151,226820,Literature-derived,Selectivity ratio of mu receptor to the delta opioid receptor; No data,"Title: Derivatives of 17-(2-methylallyl)-substituted noroxymorphone: variation of the delta address and its effects on affinity and selectivity for the delta opioid receptor._||_Abstract: In an effort to establish the importance of the N-(2-methylallyl) substituent in the noroxymorphone series, several derivatives have been synthesized, retaining that N-substituent and modifying the delta address moiety. A few compounds showed moderate binding affinity and selectivity for the delta receptor; none displayed a pharmacological profile as exceptional as N-(2-methylallyl)noroxymorphindole. A second study showed that 3-O-methylation of all derivatives decreases binding affinity. The present results indicate that only a combination of the N-(2-methylallyl) group and an indole delta address provided high selectivity for the delta receptor.",43,ChEMBL,CHEMBL844040,20180930,44329726,103312595,4988,,P35372,Curation Efforts|Research and Development,11597422,0,,P35372,,,,,0,0,0,0,0,0
1182,228524,Literature-derived,"Tested for ratio between opioid receptor kappa, opioid receptor mu and opioid receptor delta binding; 1/1070/6080",Title: N-terminal alkylated derivatives of [D-Pro10]dynorphin A-(1-11) are highly selective for kappa-opioid receptors.,43,ChEMBL,CHEMBL849187,20181013,44361303,103382766,4985|4986|4988,,P35372|P41143|P41145,Curation Efforts|Research and Development,1361580,0,,P35372|P41143|P41145,,,,,0,0,0,0,0,0
1183,228526,Literature-derived,"Tested for ratio between opioid receptor kappa, opioid receptor mu and opioid receptor delta binding; 1/480/27900",Title: N-terminal alkylated derivatives of [D-Pro10]dynorphin A-(1-11) are highly selective for kappa-opioid receptors.,43,ChEMBL,CHEMBL849189,20181013,44361311,103382793,4985|4986|4988,,P35372|P41143|P41145,Curation Efforts|Research and Development,1361580,0,,P35372|P41143|P41145,,,,,0,0,0,0,0,0
1184,228528,Literature-derived,"Tested for ratio between opioid receptor kappa, opioid receptor mu and opioid receptor delta binding; 1/8/70",Title: N-terminal alkylated derivatives of [D-Pro10]dynorphin A-(1-11) are highly selective for kappa-opioid receptors.,43,ChEMBL,CHEMBL848292,20181013,10351514,103382605,4985|4986|4988,,P35372|P41143|P41145,Curation Efforts|Research and Development,1361580,0,,P35372|P41143|P41145,,,,,0,0,0,0,0,0
1187,229268,Literature-derived,Ratio of IC50 in presence of antagonist to that of control IC50 value against mu opioid receptor using morphine ligand in guinea pig ileal longitudinal muscle,"Title: Synthesis of naltrexone-derived delta-opioid antagonists. Role of conformation of the delta address moiety._||_Abstract: Naltrindole (1) (NTI) is a highly potent and selective delta-opioid receptor antagonist. In an effort to understand the origin of the high potency, affinity, and selectivity of NTI, we have examined the conformational role of its indolic benzene moiety through the synthesis of related naltrexone derivatives 3-8, which contain the benzene moiety in different orientations and at different attachments in the molecule. One of these naltrexone derivatives, 5, whose 7-indanyl benzene moiety is orthogonal to ring C of the morphinan system, is a potent delta-opioid receptor antagonist in vitro and in vivo. Computer-assisted molecular overlay studies of the minimized structures (2-8) revealed the importance of the position of the benzene moiety for effective interaction with delta-opioid receptors. In compounds 2, 4, and 5, the aromatic ring falls in the same region of space as that of the indolic benzene moiety of NTI, and all of these ligands possessed significant activity at delta-opioid receptors. Analogues (3 and 6-8) which were shown to have relatively weak delta-opioid receptor antagonist potency have their aromatic groups located in a space that is different from that of the more potent analogues.",43,ChEMBL,CHEMBL871693,20200703,5310988|5491688|5497186|6438353|46877673|46877674|46877676|46877677,103316748|103556473|103697951|103734768|103734769|103734771|103734772|103734773,4988,,P35372,Curation Efforts|Research and Development,8126697,0,,P35372,,,,,0,0,1,1,1,1
1192,231122,Literature-derived,"Ratio of binding affinities towards Kappa, Mu and Delta opioid receptors was determined; 1/13/270","Title: A novel N-terminal cyclic dynorphin A analogue cyclo(N,5)[Trp(3),Trp(4),Glu(5)] dynorphin A-(1-11)NH(2) that lacks the basic N-terminus._||_Abstract: A novel N-terminal-to-side chain cyclic dynorphin A analogue lacking the basic N-terminus was designed based on Ac[Lys(2),Trp(3),Trp(4),d-Ala(8)]dynorphin A-(1-11)NH(2) (Wan et al. J. Med. Chem. 1999, 42, 3011-3013). cyclo(N,5)[Trp(3),Trp(4),Glu(5)]dynorphin A-(1-11)NH(2) showed similar kappa opioid receptor affinity (K(i) = 27 nM) and selectivity (K(i) ratio (kappa/mu/delta) = 1/12/330) to the linear peptide and antagonized dynorphin A-(1-13)NH(2) at kappa opioid receptors. This is the first opioid peptide cyclized through the N-terminus that retains high opioid receptor affinity.",43,ChEMBL,CHEMBL884910,20181017,44459076,103191850,4985|4986|4988,,P35372|P41143|P41145,Curation Efforts|Research and Development,12672226,0,,P35372|P41143|P41145,,,,,0,0,0,0,0,0
1193,231222,Literature-derived,Post wash IC50 ratio obtained by dividing the IC50 of the morphine in presence of the antagonist by the IC50 of the agonist alone in the same tissue preparation against opioid receptor mu in guinea pig ileum,"Title: Delta opioid antagonist activity and binding studies of regioisomeric isothiocyanate derivatives of naltrindole: evidence for delta receptor subtypes._||_Abstract: The isothiocyanate group was attached to the 4'-, 5'-, 6'-, or 7'-position of naltrindole in an effort to determine the importance of the position of this electrophilic group on the selectivity for subtypes of delta opioid receptors. All of the ligands were delta-selective when tested against standard agonists in smooth muscle preparations. However, the rank-order delta antagonism of antinociception in mice did not parallel the in vitro pharmacologic data. The 5'-isothiocyanate 2 was the most potent and selective antagonist in vivo, causing a 52-fold increase of the ED50 for [D-Ser2,D-Leu5]enkephalin-Thr6 (DSLET) and no increase for [D-Pen2,D-Pen5]enkephalin (DPDPE). The effect of each of the ligands on the binding of [3H]DSLET and [3H]DPDPE to guinea pig brain membranes clearly differentiated between the binding sites that recognize these radioligands. These studies provide additional evidence for the presence of two subtypes of delta opioid receptors.",43,ChEMBL,CHEMBL851586,20200703,20687026,103365999,4988,,P35372,Curation Efforts|Research and Development,1331455,0,,P35372,,,,,0,0,1,1,1,1
1197,231482,Literature-derived,"Ratio between Kappa receptor, Mu receptor and Delta receptor determined with Dyn A (1-13)as k Antagonist; 1/26/305","Title: [2',6'-Dimethyltyrosine]dynorphin A(1-11)-NH2 analogues lacking an N-terminal amino group: potent and selective kappa opioid antagonists._||_Abstract: Recent studies showed that dermorphin and enkephalin analogues containing two methyl groups at the 2',6'-positions of the Tyr(1) aromatic ring and lacking an N-terminal amino group were moderately potent delta and mu opioid antagonists. These results indicate that a positively charged N-terminal amino group may be essential for signal transduction but not for receptor binding and suggested that its deletion in agonist opioid peptides containing an N-terminal 2',6'-dimethyltyrosine (Dmt) residue may represent a general way to convert them into antagonists. In an attempt to develop dynorphin A (Dyn A)-derived kappa opioid antagonists, we prepared analogues of [Dmt(1)]Dyn A(1-11)-NH2 (1), in which the N-terminal amino group was either omitted or replaced with a methyl group. This was achieved by replacement of Tyr(1) with 3-(2,6-dimethyl-4-hydroxyphenyl)propanoic acid (Dhp) or (2S)-2-methyl-3-(2,6-dimethyl-4-hydroxyphenyl)propanoic acid [(2S)-Mdp]. Compounds were tested in the guinea pig ileum and mouse vas deferens bioassays and in rat and guinea pig brain membrane receptor binding assays. All analogues turned out to be potent kappa antagonists against Dyn A(1-13) and the non-peptide agonist U50,488 and showed only weak mu and delta antagonist activity. The most potent and most selective kappa antagonist of the series was [(2S)-Mdp(1)]Dyn A(1-11)-NH2 (5, dynantin), which showed subnanomolar kappa antagonist potency against Dyn A(1-13) and very high kappa selectivity both in terms of its K(e) values determined against kappa, mu, and delta agonists and in terms of its ratios of kappa, mu, and delta receptor binding affinity constants. Dynantin is the first potent and selective Dyn A-derived kappa antagonist known and may complement the non-peptide kappa antagonists norbinaltorphimine and GNTI as a pharmacological tool in opioid research.",43,ChEMBL,CHEMBL850215,20181017,44334227,103321574,4985|4986|4988,,P35372|P41143|P41145,Curation Efforts|Research and Development,11543672,0,,P35372|P41143|P41145,,,,,0,0,1,1,1,1
1198,231484,Literature-derived,"Ratio between Kappa receptor, Mu receptor and Delta receptor determined with Dyn A (1-13)as k Antagonist; 1/595/1270","Title: [2',6'-Dimethyltyrosine]dynorphin A(1-11)-NH2 analogues lacking an N-terminal amino group: potent and selective kappa opioid antagonists._||_Abstract: Recent studies showed that dermorphin and enkephalin analogues containing two methyl groups at the 2',6'-positions of the Tyr(1) aromatic ring and lacking an N-terminal amino group were moderately potent delta and mu opioid antagonists. These results indicate that a positively charged N-terminal amino group may be essential for signal transduction but not for receptor binding and suggested that its deletion in agonist opioid peptides containing an N-terminal 2',6'-dimethyltyrosine (Dmt) residue may represent a general way to convert them into antagonists. In an attempt to develop dynorphin A (Dyn A)-derived kappa opioid antagonists, we prepared analogues of [Dmt(1)]Dyn A(1-11)-NH2 (1), in which the N-terminal amino group was either omitted or replaced with a methyl group. This was achieved by replacement of Tyr(1) with 3-(2,6-dimethyl-4-hydroxyphenyl)propanoic acid (Dhp) or (2S)-2-methyl-3-(2,6-dimethyl-4-hydroxyphenyl)propanoic acid [(2S)-Mdp]. Compounds were tested in the guinea pig ileum and mouse vas deferens bioassays and in rat and guinea pig brain membrane receptor binding assays. All analogues turned out to be potent kappa antagonists against Dyn A(1-13) and the non-peptide agonist U50,488 and showed only weak mu and delta antagonist activity. The most potent and most selective kappa antagonist of the series was [(2S)-Mdp(1)]Dyn A(1-11)-NH2 (5, dynantin), which showed subnanomolar kappa antagonist potency against Dyn A(1-13) and very high kappa selectivity both in terms of its K(e) values determined against kappa, mu, and delta agonists and in terms of its ratios of kappa, mu, and delta receptor binding affinity constants. Dynantin is the first potent and selective Dyn A-derived kappa antagonist known and may complement the non-peptide kappa antagonists norbinaltorphimine and GNTI as a pharmacological tool in opioid research.",43,ChEMBL,CHEMBL881750,20181017,44334304,103321695,4985|4986|4988,,P35372|P41143|P41145,Curation Efforts|Research and Development,11543672,0,,P35372|P41143|P41145,,,,,0,0,1,1,1,1
