,aid,aidtype,aidname,aiddesc,aidsrcid,aidsrcname,aidextid,aidmdate,cids,sids,geneids,aidcategories,protacxns,depcatg,pmids,rnai,ecs,repacxns,taxids,cellids,targettaxid,annotation,partial_agonist_desc,partial_agonist_aidname,agonist_desc,agonist_aidname,antagonist_desc,antagonist_aidname
106,1076857,Literature-derived,Inhibition of NMDA receptor (unknown origin) at 10 uM by radioligand binding assay relative to control,"Title: 5-Hydroxy-2-(2-phenylethyl)chromone (5-HPEC): a novel non-nitrogenous ligand for 5-HT2B receptor._||_Abstract: Chromones are a class of natural products found in almost every known terrestrial plant with over 4000 naturally occurring derivatives having been isolated and structurally elucidated. Recently, 5-hydroxy-2-(2-phenylethyl)chromone (5-HPEC), isolated from Imperata cylindrical, showed neuroprotective activity against glutamate induced excitotoxicity in primary cultures of rat cortical cells. In comparison to other naturally occurring neuroprotective chromones, 5-HPEC contains fewer hydroxyl groups. Here we report our most recent characterization on this interesting natural product against a number of CNS receptors for the purpose to identify the potential molecular targets that may be related to its biological activity. Based on our studies, including radiobinding assays, calcium flux functional assays and molecular modeling studies, 5-HPEC may represent a type of novel nonnitrogenous ligands to the 5-HT2B receptor.",43,ChEMBL,CHEMBL3129970,20200620,11536299,103616293,2902|2903|2904|2905|2906|116443|116444,,O15399|O60391|Q05586|Q12879|Q13224|Q14957|Q8TCU5,Curation Efforts|Research and Development,24582985.0,0,,O15399|O60391|Q05586|Q12879|Q13224|Q14957|Q8TCU5,9606.0,,,,0,0,0,0,0,0
107,1117407,Confirmatory,Binding affinity to NMDA receptor (unknown origin),Binding affinity to NMDA receptor (unknown origin),43,ChEMBL,CHEMBL3227349,20200619,4054,103211988,2902|2903|2904|2905|2906|116443|116444,,O15399|O60391|Q05586|Q12879|Q13224|Q14957|Q8TCU5,Curation Efforts|Research and Development,,0,,O15399|O60391|Q05586|Q12879|Q13224|Q14957|Q8TCU5,9606.0,,,,0,0,0,0,0,0
108,1117412,Confirmatory,Inhibition of NMDA receptor glycine binding site (unknown origin),Inhibition of NMDA receptor glycine binding site (unknown origin),43,ChEMBL,CHEMBL3227354,20200619,12150769|13477634|25211257|44250141|45272354|90666396,103691371|103693195|242115145|242614140|242614141|242614142,2902|2903|2904|2905|2906|116443|116444,,O15399|O60391|Q05586|Q12879|Q13224|Q14957|Q8TCU5,Curation Efforts|Research and Development,,0,,O15399|O60391|Q05586|Q12879|Q13224|Q14957|Q8TCU5,9606.0,,,,0,0,0,0,0,0
111,1276498,Literature-derived,Inhibition of NMDA receptor phencyclidine binding site (unknown origin) at 10 uM,"Title: Phenyl Benzenesulfonylhydrazides Exhibit Selective Indoleamine 2,3-Dioxygenase Inhibition with Potent in Vivo Pharmacodynamic Activity and Antitumor Efficacy._||_Abstract: Tryptophan metabolism has been recognized as an important mechanism in immune tolerance. Indoleamine 2,3-dioxygenase plays a key role in local tryptophan metabolism via the kynurenine pathway and has emerged as a therapeutic target for cancer immunotherapy. Our prior study identified phenyl benzenesulfonyl hydrazide 2 as a potent in vitro (though not in vivo) inhibitor of indoleamine 2,3-dioxygenase. Further lead optimization to improve in vitro potencies and pharmacokinetic profiles resulted in N'-(4-bromophenyl)-2-oxo-2,3-dihydro-1H-indole-5-sulfonyl hydrazide 40, which demonstrated 59% oral bioavailability and 73% of tumor growth delay without apparent body weight loss in the murine CT26 syngeneic model, after oral administration of 400 mg/kg. Accordingly, 40, is proposed as a potential drug lead worthy of advanced preclinical evaluation.",43,ChEMBL,CHEMBL3766044,20200623,127037878,336886767,2902|2903|2904|2905|2906|116443|116444,,O15399|O60391|Q05586|Q12879|Q13224|Q14957|Q8TCU5,Curation Efforts|Research and Development,26653033.0,0,,O15399|O60391|Q05586|Q12879|Q13224|Q14957|Q8TCU5,9606.0,,,,0,0,0,0,0,0
112,1276499,Literature-derived,Inhibition of NMDA receptor glycine binding site (unknown origin) at 10 uM,"Title: Phenyl Benzenesulfonylhydrazides Exhibit Selective Indoleamine 2,3-Dioxygenase Inhibition with Potent in Vivo Pharmacodynamic Activity and Antitumor Efficacy._||_Abstract: Tryptophan metabolism has been recognized as an important mechanism in immune tolerance. Indoleamine 2,3-dioxygenase plays a key role in local tryptophan metabolism via the kynurenine pathway and has emerged as a therapeutic target for cancer immunotherapy. Our prior study identified phenyl benzenesulfonyl hydrazide 2 as a potent in vitro (though not in vivo) inhibitor of indoleamine 2,3-dioxygenase. Further lead optimization to improve in vitro potencies and pharmacokinetic profiles resulted in N'-(4-bromophenyl)-2-oxo-2,3-dihydro-1H-indole-5-sulfonyl hydrazide 40, which demonstrated 59% oral bioavailability and 73% of tumor growth delay without apparent body weight loss in the murine CT26 syngeneic model, after oral administration of 400 mg/kg. Accordingly, 40, is proposed as a potential drug lead worthy of advanced preclinical evaluation.",43,ChEMBL,CHEMBL3766045,20200623,127037878,336886767,2902|2903|2904|2905|2906|116443|116444,,O15399|O60391|Q05586|Q12879|Q13224|Q14957|Q8TCU5,Curation Efforts|Research and Development,26653033.0,0,,O15399|O60391|Q05586|Q12879|Q13224|Q14957|Q8TCU5,9606.0,,,,0,0,0,0,0,0
114,1282693,Literature-derived,Binding affinity to NMDA receptor (unknown origin) at 10 uM by radioligand binding assay,"Title: Potent multitarget FAAH-COX inhibitors: Design and structure-activity relationship studies._||_Abstract: Non-steroidal anti-inflammatory drugs (NSAIDs) exert their pharmacological effects by inhibiting cyclooxygenase (COX)-1 and COX-2. Though widely prescribed for pain and inflammation, these agents have limited utility in chronic diseases due to serious mechanism-based adverse events such as gastrointestinal damage. Concomitant blockade of fatty acid amide hydrolase (FAAH) enhances the therapeutic effects of the NSAIDs while attenuating their propensity to cause gastrointestinal injury. This favorable interaction is attributed to the accumulation of protective FAAH substrates, such as the endocannabinoid anandamide, and suggests that agents simultaneously targeting COX and FAAH might provide an innovative strategy to combat pain and inflammation with reduced side effects. Here, we describe the rational design and structure-active relationship (SAR) properties of the first class of potent multitarget FAAH-COX inhibitors. A focused SAR exploration around the prototype 10r (ARN2508) led to the identification of achiral (18b) as well as racemic (29a-c and 29e) analogs. Absolute configurational assignment and pharmacological evaluation of single enantiomers of 10r are also presented. (S)-(+)-10r is the first highly potent and selective chiral inhibitor of FAAH-COX with marked in vivo activity, and represents a promising lead to discover novel analgesics and anti-inflammatory drugs.",43,ChEMBL,CHEMBL3779482,20200623,117072556,336877911,2902|2903|2904|2905|2906|116443|116444,,O15399|O60391|Q05586|Q12879|Q13224|Q14957|Q8TCU5,Curation Efforts|Research and Development,26774927.0,0,,O15399|O60391|Q05586|Q12879|Q13224|Q14957|Q8TCU5,9606.0,,,,0,0,0,0,0,0
115,1358048,Literature-derived,Binding affinity to NMDA receptor (unknown origin) at 10 uM by antgonist radioligand assay relative to control,"Title: Discovery of potent and selective BRD4 inhibitors capable of blocking TLR3-induced acute airway inflammation._||_Abstract: A series of diverse small molecules have been designed and synthesized through structure-based drug design by taking advantage of fragment merging and elaboration approaches. Compounds ZL0420 (28) and ZL0454 (35) were identified as potent and selective BRD4 inhibitors with nanomolar binding affinities to bromodomains (BDs) of BRD4. Both of them can be well docked into the acetyl-lysine (KAc) binding pocket of BRD4, forming key interactions including the critical hydrogen bonds with Asn140 directly and Tyr97 indirectly via a H2O molecule. Both compounds 28 and 35 exhibited submicromolar potency of inhibiting the TLR3-dependent innate immune gene program, including ISG54, ISG56, IL-8, and Groβ genes in cultured human small airway epithelial cells (hSAECs). More importantly, they also demonstrated potent efficacy reducing airway inflammation in a mouse model with low toxicity, indicating a proof of concept that BRD4 inhibitors may offer the therapeutic potential to block the viral-induced airway inflammation.",43,ChEMBL,CHEMBL4153175,20200618,137285009,404667290,2902|2903|2904|2905|2906|116443|116444,,O15399|O60391|Q05586|Q12879|Q13224|Q14957|Q8TCU5,Curation Efforts|Research and Development,29649741.0,0,,O15399|O60391|Q05586|Q12879|Q13224|Q14957|Q8TCU5,9606.0,,,,0,0,0,0,0,0
116,1362497,Confirmatory,Displacement of [3H]MK-801 from NMDA receptor (unknown origin) after 3 hrs by liquid scintillation counting method,"Title: Isoxazolo[3,4-d]pyridazinones positively modulate the metabotropic glutamate subtypes 2 and 4._||_Abstract: Isoxazolo[3,4-d] pyridazinones ([3,4-d]s) are selective positive modulators of the metabotropic glutamate receptors (mGluRs) subtypes 2 and 4, with no functional cross reactivity at mGluR1a, mGLuR5 or mGluR8. Modest binding for two of the [3,4-d]s is observed at the allosteric fenobam mGluR5 site, but not sufficient to translate into a functional effect. The structure activity relationship (SAR) for mGluR2 and mGluR4 are distinct: the compounds which select for mGluR2 all contain fluorine on the N-6 aryl group. Furthermore, the [3,4-d]s in this study showed no significant binding at inhibitory GABAA, nor excitatory NMDA receptors, and previously we had disclosed that they lack significant activity at the System Xc-Antiporter. A homology model based on Conn's mGluR1 crystal structure was examined, and suggested explanations for a preference for allosteric over orthosteric binding, subtype selectivity, and suggested avenues for optimization of efficacy as a reasonable working hypothesis.",43,ChEMBL,CHEMBL4157624,20200618,145949977|145952217|145952244|145953412|145955192|145957163|145957790|145960052|145972645,404652687|404655878|404655910|404657637|404660206|404663058|404663963|404667203|404685873,2902|2903|2904|2905|2906|116443|116444,,O15399|O60391|Q05586|Q12879|Q13224|Q14957|Q8TCU5,Curation Efforts|Research and Development,30143366.0,0,,O15399|O60391|Q05586|Q12879|Q13224|Q14957|Q8TCU5,9606.0,,,,0,0,0,0,0,0
117,1389945,Literature-derived,Inhibition of NMDA receptor (unknown origin) at 10 uM,"Title: Bicyclo((aryl)methyl)benzamides as inhibitors of GlyT1._||_Abstract: A series of isoquinuclidine benzamides as glycine uptake inhibitors for the treatment of schizophrenia are described. Potency, lipophilicity, and intrinsic human microsomal clearance were parameters for optimization. Potency correlated with the nature of the ortho substituents of the benzamide ring, and reductions in lipophilicity could be achieved through heteroatom incorporation in the benzamide and pendant phenyl moieties. Improvements in human CLint were achieved through changes in ring size and the N-alkyl group of the isoquinuclidine itself, with des-alkyl derivatives (40-41, 44) demonstrating the most robust microsomal stability. Dimethylbenzamide 9 was tested in a mouse MK801 LMA assay and had a statistically significant attenuation of locomotor activity at 3 and 10 μmol/kg compared to control.",43,ChEMBL,CHEMBL4221508,20200618,57557335,404711176,2902|2903|2904|2905|2906|116443|116444,,O15399|O60391|Q05586|Q12879|Q13224|Q14957|Q8TCU5,Curation Efforts|Research and Development,29486970.0,0,,O15399|O60391|Q05586|Q12879|Q13224|Q14957|Q8TCU5,9606.0,,,,0,0,0,0,0,0
125,1500263,Literature-derived,Antagonist activity at recombinant human NMDA receptor assessed as inhibition of agonist-induced cAMP levels at 10 uM,"Title: Synthesis and pharmacological evaluation of benzamide derivatives as potent and selective sigma-1 protein ligands._||_Abstract: A series of novel benzamide-derived compounds was designed, synthesized and pharmacologically evaluated. Among all 37 synthesized compounds, two series were developed with the modulation of the nature, the position of atoms or groups on the benzamide scaffold, but also the nature of the amine group separated from the benzamide with 2, 3 or 4 methylene groups. In vitro competition binding assays against sigma proteins (sigma-1 S1R and sigma-2 S2R) revealed that most of them conferred S2R/S1R selectivity toward without cytotoxic effects on SY5Y cells, especially with the first series with compounds 7a-z. Some selected compounds were also evaluated for their agonist and antagonist activities on a panel of 40 receptors. Results showed the importance of the nature and the position with halogeno atom on the benzamide scaffold, the length chain but also the contribution of the hydrophobic part on the amine group. Among them, compounds 7i, w, y with Cl, CN or NO2 groups at the 4-position of the benzamide scaffold showed excellent affinity for S1R (Ki = 1.2-3.6 nM), selectivity for S2R (Ki up to 1400 nM) and high selectivity index (IC50(SY5Y)/Ki(S1R) ratio from 28 000 to 83 000). Futhermore, these compounds presented an excellent safety profile over 40 other receptors. These derivatives will be selected for further biological investigations.",43,ChEMBL,CHEMBL4131961,20200623,9049339|18118651|18118654|27148262|41306362|41306385|52750322|60346448|110445832|118607283|118607309|118607351,404651932|404652243|404652614|404652702|404654122|404656716|404658224|404658374|404661697|404661725|404662101|404689082,2902|2903|2904|2905|2906|116443|116444,,O15399|O60391|Q05586|Q12879|Q13224|Q14957|Q8TCU5,Curation Efforts|Research and Development,28756263.0,0,,O15399|O60391|Q05586|Q12879|Q13224|Q14957|Q8TCU5,9606.0,,,,0,0,1,1,1,1
126,1513983,Literature-derived,Positive allosteric modulation of NMDA receptor (unknown origin) expressed in Xenopus laevis oocytes assessed as increase in NMDA-induced channel current at 10 to 100 uM at -70 mV holding potential by two-microelectrode voltage clamp method,"Title: Design, Synthesis, and Pharmacological Evaluation of Novel β2/3 Subunit-Selective γ-Aminobutyric Acid Type A (GABA<sub>A</sub>) Receptor Modulators._||_Abstract: Subunit-selective modulation of γ-aminobutyric acid type A receptors (GABA<sub>A</sub>R) is considered to exert fewer side effects compared to unselective clinically used drugs. Here, the β2/3 subunit-selective GABA<sub>A</sub>R modulators valerenic acid (VA) and loreclezole (LOR) guided the synthesis of novel subunit-selective ligands with simplified structures. We studied their effects on GABA<sub>A</sub>Rs expressed in Xenopus laevis oocytes using two-microelectrode voltage clamp technique. Five compounds showed significantly more efficacious modulation of GABA-evoked currents than VA and LOR with retained potency and selectivity. Compound 18 [( E)-2-Cyano-3-(2,4-dichlorophenyl)but-2-enamide] induced the highest maximal modulation of GABA-induced chloride currents ( E<sub>max</sub>: 3114 ± 242%), while 12 [( Z)-3-(2,4-dichlorophenyl)but-2-enenitrile] displayed the highest potency (EC<sub>50</sub>: 13 ± 2 μM). Furthermore, in hippocampal neurons 12 facilitated phasic and tonic GABAergic inhibition, and in vivo studies revealed significantly more potent protection against pentylenetetrazole (PTZ)-induced seizures compared to VA and LOR. Collectively, compound 12 constitutes a novel, simplified, and subunit-selective GABA<sub>A</sub>R modulator with low-dose anticonvulsant activity.",43,ChEMBL,CHEMBL4310274,20210302,61701518|130557331,440109574|440222112,2902|2903|2904|2905|2906|116443|116444,,O15399|O60391|Q05586|Q12879|Q13224|Q14957|Q8TCU5,Curation Efforts|Research and Development,30289721.0,0,,O15399|O60391|Q05586|Q12879|Q13224|Q14957|Q8TCU5,9606.0,,,,0,0,0,0,0,0
127,1533827,Literature-derived,Antagonist activity at NMDA receptor in human SH-SY5Y cells assessed as reduction in NMDA/glycine-stimulated calcium influx at 10 uM preincubated for 30 mins in presence of Mag-Fura-2/AM dye followed by NMDA/glycine stimulation and measured over 35 secs b,"Title: Design, synthesis and evaluation of pentacycloundecane and hexacycloundecane propargylamine derivatives as multifunctional neuroprotective agents._||_Abstract: The multifactorial pathophysiology of neurodegenerative disorders remains one of the main challenges in the design of a single molecule that may ultimately prevent the progression of these disorders in affected patients. In this article, we report on twelve novel polycyclic amine cage derivatives, synthesized with or without a propargylamine function, designed to possess inherent multifunctional neuroprotective activity. The MTT cytotoxicity assay results showed the SH-SY5Y human neuroblastoma cells to be viable with the twelve compounds, particularly at concentrations less than 10 μM. The compounds also showed significant neuroprotective activity, ranging from 31% to 61% at 1 μM, when assayed on SH-SY5Y human neuroblastoma cells in which neurodegeneration was induced by MPP<sup>+</sup>. Calcium regulation assays conducted on the same cell line showed the compounds to be significant VGCC blockers with activity ranging from 26.6% to 51.3% at 10 μM; as well as significant NMDAr antagonists with compound 5 showing the best activity of 88.3% at 10 μM. When assayed on human MAO isoenzymes, most of the compounds showed significant inhibitory activity, with compound 5 showing the best activity (MAO-B: IC<sub>50</sub> = 1.70 μM). Generally, the compounds were about 3-52 times more selective to the MAO-B isoenzyme than the MAO-A isoenzyme. Based on the time-dependency studies conducted, the compounds can be defined as reversible MAO inhibitors. Several structure activity relationships were derived from the various assays conducted, and the compounds' possible putative binding modes within the MAO-B enzyme cavity were assessed in silico.",43,ChEMBL,CHEMBL4330686,20210302,4497|182118|90676846|90676848|155510567|155511966|155514859|155519024|155522894|155524002|155536981|155542251|155545476|155546048|155546226|155558687,103504457|103544690|242636717|242636719|440109795|440111933|440116311|440122576|440128719|440130402|440150238|440161233|440169329|440170802|440171251|440202447,2902|2903|2904|2905|2906|116443|116444,,O15399|O60391|Q05586|Q12879|Q13224|Q14957|Q8TCU5,Curation Efforts|Research and Development,30503945.0,0,,O15399|O60391|Q05586|Q12879|Q13224|Q14957|Q8TCU5,9606.0,19.0,,,0,0,1,1,1,1
128,1555506,Confirmatory,Inhibition of NMDA receptor (unknown origin),"Title: Multi-target design strategies for the improved treatment of Alzheimer's disease._||_Abstract: Alzheimer's disease (AD) is a multifactorial syndrome resulting in profound misery and poses a substantial burden on human health, economy, and society throughout the world. Based on the numerous AD-related targets in the disease network, multi-target design strategy is a crucial direction to seek for enhanced therapy, and multi-target drugs have the ability to regulate more targets than single-target drugs, affecting the disease network with more potency. Herein, we highlight nine major targets associated with AD, which are acetylcholine esterase (AChE), beta-site amyloid precursor protein cleaving enzyme 1 (β-secretase, BACE-1), glycogen synthase kinase 3 beta (GSK-3β), monoamine oxidases (MAOs), metal ions in the brain, N-methyl-D-aspartate (NMDA) receptor, 5-hydroxytryptamine (5-HT) receptors, the third subtype of histamine receptor (H<sub>3</sub> receptor), and phosphodiesterases (PDEs), and their respective relationship to the disease network. Furthermore, eleven multi-target design strategies classified by the involvement of AChE and related promising compounds for improved therapy of AD in recent years are described based on the nine major targets.",43,ChEMBL,CHEMBL4353093,20210302,155532410,440143211,2902|2903|2904|2905|2906|116443|116444,,O15399|O60391|Q05586|Q12879|Q13224|Q14957|Q8TCU5,Curation Efforts|Research and Development,31103902.0,0,,O15399|O60391|Q05586|Q12879|Q13224|Q14957|Q8TCU5,9606.0,,,,0,0,0,0,0,0
129,1555530,Confirmatory,Displacement of [3H]-MK-801 from NMDA receptor (unknown origin) by scintillation counting method,"Title: Multi-target design strategies for the improved treatment of Alzheimer's disease._||_Abstract: Alzheimer's disease (AD) is a multifactorial syndrome resulting in profound misery and poses a substantial burden on human health, economy, and society throughout the world. Based on the numerous AD-related targets in the disease network, multi-target design strategy is a crucial direction to seek for enhanced therapy, and multi-target drugs have the ability to regulate more targets than single-target drugs, affecting the disease network with more potency. Herein, we highlight nine major targets associated with AD, which are acetylcholine esterase (AChE), beta-site amyloid precursor protein cleaving enzyme 1 (β-secretase, BACE-1), glycogen synthase kinase 3 beta (GSK-3β), monoamine oxidases (MAOs), metal ions in the brain, N-methyl-D-aspartate (NMDA) receptor, 5-hydroxytryptamine (5-HT) receptors, the third subtype of histamine receptor (H<sub>3</sub> receptor), and phosphodiesterases (PDEs), and their respective relationship to the disease network. Furthermore, eleven multi-target design strategies classified by the involvement of AChE and related promising compounds for improved therapy of AD in recent years are described based on the nine major targets.",43,ChEMBL,CHEMBL4353117,20210302,129766223,440150775,2902|2903|2904|2905|2906|116443|116444,,O15399|O60391|Q05586|Q12879|Q13224|Q14957|Q8TCU5,Curation Efforts|Research and Development,31103902.0,0,,O15399|O60391|Q05586|Q12879|Q13224|Q14957|Q8TCU5,9606.0,,,,0,0,0,0,0,0
130,1555531,Confirmatory,Displacement of [3H]-ifenprodil from NMDA receptor (unknown origin) by scintillation counting method,"Title: Multi-target design strategies for the improved treatment of Alzheimer's disease._||_Abstract: Alzheimer's disease (AD) is a multifactorial syndrome resulting in profound misery and poses a substantial burden on human health, economy, and society throughout the world. Based on the numerous AD-related targets in the disease network, multi-target design strategy is a crucial direction to seek for enhanced therapy, and multi-target drugs have the ability to regulate more targets than single-target drugs, affecting the disease network with more potency. Herein, we highlight nine major targets associated with AD, which are acetylcholine esterase (AChE), beta-site amyloid precursor protein cleaving enzyme 1 (β-secretase, BACE-1), glycogen synthase kinase 3 beta (GSK-3β), monoamine oxidases (MAOs), metal ions in the brain, N-methyl-D-aspartate (NMDA) receptor, 5-hydroxytryptamine (5-HT) receptors, the third subtype of histamine receptor (H<sub>3</sub> receptor), and phosphodiesterases (PDEs), and their respective relationship to the disease network. Furthermore, eleven multi-target design strategies classified by the involvement of AChE and related promising compounds for improved therapy of AD in recent years are described based on the nine major targets.",43,ChEMBL,CHEMBL4353118,20210302,129766223,440150775,2902|2903|2904|2905|2906|116443|116444,,O15399|O60391|Q05586|Q12879|Q13224|Q14957|Q8TCU5,Curation Efforts|Research and Development,31103902.0,0,,O15399|O60391|Q05586|Q12879|Q13224|Q14957|Q8TCU5,9606.0,,,,0,0,0,0,0,0
132,1565908,Literature-derived,Inhibition of NMDA receptor in NMDA-induced human SH-SY5Y cells assessed as increase in phosphorylated ERK1/2 level preincubated for 6 hrs followed by NMDA addition and further incubated for 30 mind and measured after 4 hrs by Western blot analysis,"Title: Design, synthesis and biological evaluation of 1-benzyl-5-oxopyrrolidine-2-carboximidamide derivatives as novel neuroprotective agents._||_Abstract: A series of 1-benzyl-5-oxopyrrolidine-2-carboximidamide derivatives were designed and synthesized. Their protective activities against N-methyl-d-aspartic acid (NMDA)-induced cytotoxicity were investigated in vitro. All of the compounds exhibited neuroprotective activities, especially 12k, which showed higher potency than reference compound 1 (ifenprodil). Further investigation showed that 12k could attenuate Ca2+ influx and suppress the NR2B upregulation induced by NMDA. The docking results indicated that 12k could fit well into binding site of 1 in the NR2B-NMDA receptor. Additionally, 12k exhibited excellent metabolic stability. Furthermore, the results of behavioral tests showed that compound 12k could significantly improve learning and memory in vivo. These results suggested that 12k is a promising neuroprotective drug candidate and that the NR2B-NMDA receptor is a potential target of 12k.",43,ChEMBL,CHEMBL4363727,20210302,155512008,440111995,2902|2903|2904|2905|2906|116443|116444,,O15399|O60391|Q05586|Q12879|Q13224|Q14957|Q8TCU5,Curation Efforts|Research and Development,31494474.0,0,,O15399|O60391|Q05586|Q12879|Q13224|Q14957|Q8TCU5,9606.0,19.0,,,0,0,0,0,0,0
133,1587224,Confirmatory,Inhibition of NMDA receptor (unknown origin),"Title: Advancement of multi-target drug discoveries and promising applications in the field of Alzheimer's disease._||_Abstract: Complex diseases (e.g., Alzheimer's disease) or infectious diseases are usually caused by complicated and varied factors, including environmental and genetic factors. Multi-target (polypharmacology) drugs have been suggested and have emerged as powerful and promising alternative paradigms in modern medicinal chemistry for the development of versatile chemotherapeutic agents to solve these medical challenges. The multifunctional agents capable of modulating multiple biological targets simultaneously display great advantages of higher efficacy, improved safety profile, and simpler administration compared to single-targeted agents. Therefore, multifunctional agents would certainly open novel avenues to rationally design the next generation of more effective but less toxic therapeutic agents. Herein, the authors review the recent progress made in the discovery and design processes of selective multi-targeted agents, especially the successful application of multi-target drugs for the treatment of Alzheimer's disease.",43,ChEMBL,CHEMBL4385769,20210302,71740897,318374409,2902|2903|2904|2905|2906|116443|116444,,O15399|O60391|Q05586|Q12879|Q13224|Q14957|Q8TCU5,Curation Efforts|Research and Development,30884327.0,0,,O15399|O60391|Q05586|Q12879|Q13224|Q14957|Q8TCU5,9606.0,,,,0,0,0,0,0,0
134,1587226,Confirmatory,Displacement of [3H]MK-801 from NMDA receptor (unknown origin),"Title: Advancement of multi-target drug discoveries and promising applications in the field of Alzheimer's disease._||_Abstract: Complex diseases (e.g., Alzheimer's disease) or infectious diseases are usually caused by complicated and varied factors, including environmental and genetic factors. Multi-target (polypharmacology) drugs have been suggested and have emerged as powerful and promising alternative paradigms in modern medicinal chemistry for the development of versatile chemotherapeutic agents to solve these medical challenges. The multifunctional agents capable of modulating multiple biological targets simultaneously display great advantages of higher efficacy, improved safety profile, and simpler administration compared to single-targeted agents. Therefore, multifunctional agents would certainly open novel avenues to rationally design the next generation of more effective but less toxic therapeutic agents. Herein, the authors review the recent progress made in the discovery and design processes of selective multi-targeted agents, especially the successful application of multi-target drugs for the treatment of Alzheimer's disease.",43,ChEMBL,CHEMBL4385771,20210302,129766223,440150775,2902|2903|2904|2905|2906|116443|116444,,O15399|O60391|Q05586|Q12879|Q13224|Q14957|Q8TCU5,Curation Efforts|Research and Development,30884327.0,0,,O15399|O60391|Q05586|Q12879|Q13224|Q14957|Q8TCU5,9606.0,,,,0,0,0,0,0,0
135,1594171,Literature-derived,Inhibition of NMDA receptor glycine binding site (unknown origin) at 10 uM relative to control,"Title: Potassium channel blocking 1,2-bis(aryl)ethane-1,2-diamines active as antiarrhythmic agents._||_Abstract: Atrial fibrillation (AF) is a major cause of stroke, heart failure, sudden death and cardiovascular morbidity. The Kv1.5 potassium channel conducts the IKur current and has been demonstrated to be predominantly expressed in atrial versus ventricular tissue. Blockade of Kv1.5 has been proven to be an effective approach to restoring and maintaining sinus rhythm in preclinical models of AF. In the clinical setting, however, the therapeutic value of this approach remains an open question. Herein, we present synthesis and optimization of a novel series of 1,2-bis(aryl)ethane-1,2-diamines with selectivity for Kv1.5 over other potassium ion channels. The effective refractory period in the right atrium (RAERP) in a rabbit PD model was investigated for a selection of potent and selective compounds with balanced DMPK properties. The most advanced compound (10) showed nanomolar potency in blocking Kv1.5 in human atrial myocytes and based on the PD data, the estimated dose to man is 700 mg/day. As previously reported, 10 efficiently converted AF to sinus rhythm in a dog disease model.",43,ChEMBL,CHEMBL4392965,20210302,155538033,440151791,2902|2903|2904|2905|2906|116443|116444,,O15399|O60391|Q05586|Q12879|Q13224|Q14957|Q8TCU5,Curation Efforts|Research and Development,30879840.0,0,,O15399|O60391|Q05586|Q12879|Q13224|Q14957|Q8TCU5,9606.0,,,,0,0,0,0,0,0
136,1594172,Literature-derived,Inhibition of NMDA receptor phencyclidine binding site (unknown origin) at 10 uM relative to control,"Title: Potassium channel blocking 1,2-bis(aryl)ethane-1,2-diamines active as antiarrhythmic agents._||_Abstract: Atrial fibrillation (AF) is a major cause of stroke, heart failure, sudden death and cardiovascular morbidity. The Kv1.5 potassium channel conducts the IKur current and has been demonstrated to be predominantly expressed in atrial versus ventricular tissue. Blockade of Kv1.5 has been proven to be an effective approach to restoring and maintaining sinus rhythm in preclinical models of AF. In the clinical setting, however, the therapeutic value of this approach remains an open question. Herein, we present synthesis and optimization of a novel series of 1,2-bis(aryl)ethane-1,2-diamines with selectivity for Kv1.5 over other potassium ion channels. The effective refractory period in the right atrium (RAERP) in a rabbit PD model was investigated for a selection of potent and selective compounds with balanced DMPK properties. The most advanced compound (10) showed nanomolar potency in blocking Kv1.5 in human atrial myocytes and based on the PD data, the estimated dose to man is 700 mg/day. As previously reported, 10 efficiently converted AF to sinus rhythm in a dog disease model.",43,ChEMBL,CHEMBL4392966,20210302,155538033,440151791,2902|2903|2904|2905|2906|116443|116444,,O15399|O60391|Q05586|Q12879|Q13224|Q14957|Q8TCU5,Curation Efforts|Research and Development,30879840.0,0,,O15399|O60391|Q05586|Q12879|Q13224|Q14957|Q8TCU5,9606.0,,,,0,0,0,0,0,0
137,1602884,Confirmatory,Binding affinity to NMDA receptor (unknown origin),"Title: Ketamine esters and amides as short-acting anaesthetics: Structure-activity relationships for the side-chain._||_Abstract: N-Aliphatic ester analogues of the non-opioid ketamine (1) retain effective anaesthetic/analgesic properties while minimising ketamine's psychomimetic side-effects. We show that the anaesthetic/analgesic properties of these ester analogues depend critically on the length (from 2 to 4 carbons), polarity and steric cross-section of the aliphatic linker chain. More stable amide and ethylsulfone analogues generally showed weaker anaesthetic/analgesic activity. There was no correlation between the anaesthetic/analgesic properties of the compounds and their binding affinities for the N-methyl-d-aspartate (NMDA) receptor.",43,ChEMBL,CHEMBL4401966,20210302,3821,103199488,2902|2903|2904|2905|2906|116443|116444,,O15399|O60391|Q05586|Q12879|Q13224|Q14957|Q8TCU5,Curation Efforts|Research and Development,30792105.0,0,,O15399|O60391|Q05586|Q12879|Q13224|Q14957|Q8TCU5,9606.0,,,,0,0,0,0,0,0
