,aid,aidtype,aidname,aiddesc,aidsrcid,aidsrcname,aidextid,aidmdate,cids,sids,geneids,aidcategories,protacxns,depcatg,pmids,rnai,ecs,repacxns,taxids,cellids,targettaxid,annotation,partial_agonist_desc,partial_agonist_aidname,agonist_desc,agonist_aidname,antagonist_desc,antagonist_aidname
1064,629459,Literature-derived,Partial agonist activity at DRD2 Long receptor expressed in CHO cells assessed as inhibition of forskolin-stimulated cAMP accumulation by bioluminescence assay relative to quinpirole,"Title: Development of a bivalent dopamine D₂ receptor agonist._||_Abstract: Bivalent D₂ agonists may function as useful molecular probes for the discovery of novel neurological therapeutics. On the basis of our recently developed bivalent dopamine D₂ receptor antagonists of type 1, the bivalent agonist 2 was synthesized when a spacer built from 22 atoms was employed. Compared to the monovalent control compound 6 containing a capped spacer, the bis-aminoindane derivative 2 revealed substantial steepening of the competition curve, indicating a bivalent binding mode. Dimer-specific Hill slopes were not a result of varying functional properties because both the dopaminergic 2 and the monovalent control agent 6 proved to be D₂ agonists substantially inhibiting cAMP accumulation and inducing D₂ receptor internalization. Investigation of the heterobivalent ligands 8 and 9, containing an agonist and a phenylpiperazine-based antagonist pharmacophore, revealed moderate steepening of the displacement curves and antagonist to very weak partial agonist properties.",43,ChEMBL,CHEMBL1920021,20200626,46917637,136942155,1813,,P14416,Curation Efforts|Research and Development,21999579,0,,P14416,,197.0,,,1,1,1,1,1,0
1070,629491,Literature-derived,Antagonist activity at DRD2 Long receptor expressed in CHO cells assessed as induction of forskolin-stimulated cAMP accumulation by bioluminescence assay relative to quinpirole,"Title: Development of a bivalent dopamine D₂ receptor agonist._||_Abstract: Bivalent D₂ agonists may function as useful molecular probes for the discovery of novel neurological therapeutics. On the basis of our recently developed bivalent dopamine D₂ receptor antagonists of type 1, the bivalent agonist 2 was synthesized when a spacer built from 22 atoms was employed. Compared to the monovalent control compound 6 containing a capped spacer, the bis-aminoindane derivative 2 revealed substantial steepening of the competition curve, indicating a bivalent binding mode. Dimer-specific Hill slopes were not a result of varying functional properties because both the dopaminergic 2 and the monovalent control agent 6 proved to be D₂ agonists substantially inhibiting cAMP accumulation and inducing D₂ receptor internalization. Investigation of the heterobivalent ligands 8 and 9, containing an agonist and a phenylpiperazine-based antagonist pharmacophore, revealed moderate steepening of the displacement curves and antagonist to very weak partial agonist properties.",43,ChEMBL,CHEMBL1920053,20200626,56833464,136929150,1813,,P14416,Curation Efforts|Research and Development,21999579,0,,P14416,,197.0,,,1,0,1,1,1,1
1071,629492,Confirmatory,Partial agonist activity at DRD2 Long receptor expressed in CHO cells assessed as inhibition of forskolin-stimulated cAMP accumulation by bioluminescence assay,"Title: Development of a bivalent dopamine D₂ receptor agonist._||_Abstract: Bivalent D₂ agonists may function as useful molecular probes for the discovery of novel neurological therapeutics. On the basis of our recently developed bivalent dopamine D₂ receptor antagonists of type 1, the bivalent agonist 2 was synthesized when a spacer built from 22 atoms was employed. Compared to the monovalent control compound 6 containing a capped spacer, the bis-aminoindane derivative 2 revealed substantial steepening of the competition curve, indicating a bivalent binding mode. Dimer-specific Hill slopes were not a result of varying functional properties because both the dopaminergic 2 and the monovalent control agent 6 proved to be D₂ agonists substantially inhibiting cAMP accumulation and inducing D₂ receptor internalization. Investigation of the heterobivalent ligands 8 and 9, containing an agonist and a phenylpiperazine-based antagonist pharmacophore, revealed moderate steepening of the displacement curves and antagonist to very weak partial agonist properties.",43,ChEMBL,CHEMBL1920054,20200626,46917637,136942155,1813,,P14416,Curation Efforts|Research and Development,21999579,0,,P14416,,197.0,,,1,1,1,1,1,0
1074,633140,Confirmatory,Displacement of [3H]spiperone from human dopamine D2long receptor expressed in CHO cells,"Title: Evaluation of 18F-labeled benzodioxine piperazine-based dopamine D4 receptor ligands: lipophilicity as a determinate of nonspecific binding._||_Abstract: Derivatization of the putative neuroleptic 1-(2,3-dihydrobenzo[1,4]dioxin-6-yl)-4-(4-fluorobenzyl)piperazine (3a) led to a series of new dopamine receptor D4 ligands displaying high affinity (Ki=1.1-15 nM) and D2/D4 subtype selectivities of about 800-6700. These ligands were labeled with the short-lived positron emitter fluorine-18 and analyzed for their potential application for imaging studies by positron emission tomography (PET). In vitro autoradiography was used to determine their nonspecific binding behavior as a result of their structural and thus physicochemical properties. The biodistribution, in vivo stability, and brain uptake of the most promising D4 radioligand candidate were determined. This proved to be 1-(2,3-dihydrobenzo[b][1,4]dioxin-6-yl)-4-((6-fluoropyridin-3-yl)methyl)piperazine ([18F]3d), which revealed an excellent binding pattern with a high selectivity and limited nonspecific binding in vitro. This analogue also exhibited a high stability and an extremely high brain uptake in vivo with specific binding in hippocampus, cortex, colliculus, and cerebellum as determined by ex vivo autoradiography. Thus, [18F]3d appears as a suitable D4 radioligand for in vivo imaging, encouraging continued evaluation by PET studies.",43,ChEMBL,CHEMBL1926041,20180920,9797495|56926585|56926586|56926587,136921779|136925163|136928312|136935074,1813,,P14416,Curation Efforts|Research and Development,22039961,0,,P14416,9606.0,197.0,,,0,0,0,0,0,0
1075,633141,Confirmatory,Displacement of [3H]spiperone from human dopamine D2short receptor expressed in CHO cells,"Title: Evaluation of 18F-labeled benzodioxine piperazine-based dopamine D4 receptor ligands: lipophilicity as a determinate of nonspecific binding._||_Abstract: Derivatization of the putative neuroleptic 1-(2,3-dihydrobenzo[1,4]dioxin-6-yl)-4-(4-fluorobenzyl)piperazine (3a) led to a series of new dopamine receptor D4 ligands displaying high affinity (Ki=1.1-15 nM) and D2/D4 subtype selectivities of about 800-6700. These ligands were labeled with the short-lived positron emitter fluorine-18 and analyzed for their potential application for imaging studies by positron emission tomography (PET). In vitro autoradiography was used to determine their nonspecific binding behavior as a result of their structural and thus physicochemical properties. The biodistribution, in vivo stability, and brain uptake of the most promising D4 radioligand candidate were determined. This proved to be 1-(2,3-dihydrobenzo[b][1,4]dioxin-6-yl)-4-((6-fluoropyridin-3-yl)methyl)piperazine ([18F]3d), which revealed an excellent binding pattern with a high selectivity and limited nonspecific binding in vitro. This analogue also exhibited a high stability and an extremely high brain uptake in vivo with specific binding in hippocampus, cortex, colliculus, and cerebellum as determined by ex vivo autoradiography. Thus, [18F]3d appears as a suitable D4 radioligand for in vivo imaging, encouraging continued evaluation by PET studies.",43,ChEMBL,CHEMBL1926042,20180920,9797495|56926585|56926586|56926587,136921779|136925163|136928312|136935074,1813,,P14416,Curation Efforts|Research and Development,22039961,0,,P14416,9606.0,197.0,,,0,0,0,0,0,0
1076,634165,Confirmatory,Displacement of [3H]spiperone from human D2 short receptor expressed in CHO cells,"Title: Bivalent molecular probes for dopamine D2-like receptors._||_Abstract: Merging two arylamidoalkyl substituted phenylpiperazines as prototypical recognition elements for dopamine D(2)-like receptors by oligoethylene glycol linkers led to a series of bivalent ligands. These dimers were investigated in comparison to their monomeric analogues for their dopamine D(2long), D(2short), D(3) and D(4) receptor binding. Radioligand binding experiments revealed strong bivalent effects for some para-substituted benzamide derivatives. For the D(3) subtype, the target compounds 32, 34 and 36 showed an up to 70-fold increase of affinity and a substantial enhancement of subtype selectivity when compared to the monovalent analogue 24. Analysis of the binding curves displayed Hill slopes very close to one indicating that the bivalent ligands displace 1equiv of radioligand. Obviously, the two pharmacophores occupy an orthosteric and an allosteric binding site rather than adopting a receptor-bridging binding mode.",43,ChEMBL,CHEMBL1930837,20180920,56837419|56837634|56837635|56837636|57390115|57390116|57390117|57390118|57390119|57391895|57391896|57391897|57393627|57393628|57393634|57395340|57395341|57398875|57400556|57400557|57400562|57402365|57402366|57402787,136920527|136920528|136920529|136920530|136920531|136923823|136923824|136923825|136923826|136927073|136927074|136927085|136930232|136930233|136930234|136936874|136940054|136940055|136940056|136940069|136943257|136943258|136943259|136944126,1813,,P14416,Curation Efforts|Research and Development,22100258,0,,P14416,9606.0,197.0,,,0,0,0,0,0,0
1077,634166,Confirmatory,Displacement of [3H]spiperone from human D2 long receptor expressed in CHO cells,"Title: Bivalent molecular probes for dopamine D2-like receptors._||_Abstract: Merging two arylamidoalkyl substituted phenylpiperazines as prototypical recognition elements for dopamine D(2)-like receptors by oligoethylene glycol linkers led to a series of bivalent ligands. These dimers were investigated in comparison to their monomeric analogues for their dopamine D(2long), D(2short), D(3) and D(4) receptor binding. Radioligand binding experiments revealed strong bivalent effects for some para-substituted benzamide derivatives. For the D(3) subtype, the target compounds 32, 34 and 36 showed an up to 70-fold increase of affinity and a substantial enhancement of subtype selectivity when compared to the monovalent analogue 24. Analysis of the binding curves displayed Hill slopes very close to one indicating that the bivalent ligands displace 1equiv of radioligand. Obviously, the two pharmacophores occupy an orthosteric and an allosteric binding site rather than adopting a receptor-bridging binding mode.",43,ChEMBL,CHEMBL1930838,20180920,56837419|56837634|56837635|56837636|57390115|57390116|57390117|57390118|57390119|57391895|57391896|57391897|57393627|57393628|57393634|57395340|57395341|57398875|57400556|57400557|57400562|57402365|57402366|57402787,136920527|136920528|136920529|136920530|136920531|136923823|136923824|136923825|136923826|136927073|136927074|136927085|136930232|136930233|136930234|136936874|136940054|136940055|136940056|136940069|136943257|136943258|136943259|136944126,1813,,P14416,Curation Efforts|Research and Development,22100258,0,,P14416,9606.0,197.0,,,0,0,0,0,0,0
1078,634173,Confirmatory,Binding affinity to D2 long receptor,"Title: Bivalent molecular probes for dopamine D2-like receptors._||_Abstract: Merging two arylamidoalkyl substituted phenylpiperazines as prototypical recognition elements for dopamine D(2)-like receptors by oligoethylene glycol linkers led to a series of bivalent ligands. These dimers were investigated in comparison to their monomeric analogues for their dopamine D(2long), D(2short), D(3) and D(4) receptor binding. Radioligand binding experiments revealed strong bivalent effects for some para-substituted benzamide derivatives. For the D(3) subtype, the target compounds 32, 34 and 36 showed an up to 70-fold increase of affinity and a substantial enhancement of subtype selectivity when compared to the monovalent analogue 24. Analysis of the binding curves displayed Hill slopes very close to one indicating that the bivalent ligands displace 1equiv of radioligand. Obviously, the two pharmacophores occupy an orthosteric and an allosteric binding site rather than adopting a receptor-bridging binding mode.",43,ChEMBL,CHEMBL1930845,20180920,11581443,103196962,1813,,P14416,Curation Efforts|Research and Development,22100258,0,,P14416,,,,,0,0,0,0,0,0
1079,634174,Confirmatory,Binding affinity to D2 short receptor,"Title: Bivalent molecular probes for dopamine D2-like receptors._||_Abstract: Merging two arylamidoalkyl substituted phenylpiperazines as prototypical recognition elements for dopamine D(2)-like receptors by oligoethylene glycol linkers led to a series of bivalent ligands. These dimers were investigated in comparison to their monomeric analogues for their dopamine D(2long), D(2short), D(3) and D(4) receptor binding. Radioligand binding experiments revealed strong bivalent effects for some para-substituted benzamide derivatives. For the D(3) subtype, the target compounds 32, 34 and 36 showed an up to 70-fold increase of affinity and a substantial enhancement of subtype selectivity when compared to the monovalent analogue 24. Analysis of the binding curves displayed Hill slopes very close to one indicating that the bivalent ligands displace 1equiv of radioligand. Obviously, the two pharmacophores occupy an orthosteric and an allosteric binding site rather than adopting a receptor-bridging binding mode.",43,ChEMBL,CHEMBL1930846,20180920,11581443,103196962,1813,,P14416,Curation Efforts|Research and Development,22100258,0,,P14416,,,,,0,0,0,0,0,0
1083,640303,Confirmatory,Displacement of [3H]N-methylspiperone from human dopamine D2 receptor by liquid scintillation counting,"Title: Multi-receptor drug design: Haloperidol as a scaffold for the design and synthesis of atypical antipsychotic agents._||_Abstract: Using haloperidol as a scaffold, new agents were designed to investigate the structural contributions of various groups to binding at CNS receptors associated with atypical antipsychotic pharmacology. It is clear that each pharmacophoric group, the butyrophenone, the piperidine and the 4-chlorophenyl moieties contributes to changes in binding to the receptors of interest. This strategy has resulted in the identification of several new agents, compounds 16, 18, 19, 23, 24 and 25, with binding profiles which satisfy our stated criteria for agents to act as potential atypical antipsychotics. This research demonstrates that haloperidol can serve as a useful lead in the identification and design of new agents that target multiple receptors associated with antipsychotic pharmacology.",43,ChEMBL,CHEMBL1944110,20180921,3050372|3069135|10065083|21527771|21533446|44209472|44209480|57391216|57391306|57391307|57393083|57394810|57396484|57396571|57398351|57398352|57401706|57401819|57401820|57403525,103380213|136922647|136922797|136922798|136922799|136926064|136926065|136929260|136932363|136932364|136932519|136932520|136932521|136935809|136935951|136935952|136942142|136942320|136942321|136945472,1813,,P14416,Curation Efforts|Research and Development,22245230,0,,P14416,9606.0,,,,0,0,0,0,0,0
1087,644863,Confirmatory,Displacement of [3H]-N-methylspiperone from dopamine D2 receptor expressed in human MES-23.5 cells,"Title: Structure-activity relationship studies of SYA 013, a homopiperazine analog of haloperidol._||_Abstract: Structure-activity relationship studies on 4-(4-(4-chlorophenyl)-1,4-diazepan-1-yl)-1-(4-fluorophenyl)butan-1-one (SYA 013), a homopiperazine analog of haloperidol has resulted in an understanding of the effect of structural modifications on binding affinity at dopamine and serotonin receptor subtypes. Further exploration, using bioisosteric replacement strategies has led to the identification of several new agents including compounds 7, 8, 11 and 12 which satisfy the initial criteria for further exploration as new antipsychotic agents. In addition, compound 18, a D(3) selective tropanol, has been identified as having the potential for further optimization into a useful drug which may combat neuropsychiatric diseases.",43,ChEMBL,CHEMBL1949469,20180921,13091358|57345617|57345618|57345619|57345620|57390694|57390695|57394204|57394285|57399432|57399494|57402951|57403981,136921693|136921694|136921695|136921810|136925111|136926838|136928216|136928356|136931562|136938019|136938128|136944460|136946265,1813,,P14416,Curation Efforts|Research and Development,22336245,0,,P14416,9606.0,,,,0,0,0,0,0,0
1089,646503,Literature-derived,Antagonist activity at human dopamine D2L receptor expressed in HEK293 cells assessed inhibition of as quinpirole-induced Ca2+ influx by fluorescence analysis,"Title: Chiral indolo[3,2-f][3]benzazecine-type dopamine receptor antagonists: synthesis and activity of racemic and enantiopure derivatives._||_Abstract: Racemic and enantiopure 8-substituted derivatives of the lead dopamine receptor antagonist LE 300 (1) were prepared, and their affinities for the dopamine receptors (D(1)-D(5)) were tested. The separate enantiomers showed significantly different affinities; the (8S)-methyl and (8R)-hyroxymethyl derivatives where the substituents point below the reference plane of the indolo[3,2-f][3]benzazecine scaffold were markedly more active than their enantiomeric counterparts. The racemic 8-carboxy derivative was shown to be selective for the D(5)-receptor, even against D(1).",43,ChEMBL,CHEMBL1954782,20180921,56589560|56589561|56594402|56594533|56594534,136923317|136923318|136929735|136933014|136946000,1813,,P14416,Curation Efforts|Research and Development,21888437,0,,P14416,9606.0,45.0,,,0,0,1,1,1,1
1093,654205,Literature-derived,Inhibition of D2S receptor at 10 uM by radioligand displacement assay,"Title: Structure-activity relationship of pyrrole based S-nitrosoglutathione reductase inhibitors: carboxamide modification._||_Abstract: The enzyme S-nitrosoglutathione reductase (GSNOR) is a member of the alcohol dehydrogenase family (ADH) that regulates the levels of S-nitrosothiols (SNOs) through catabolism of S-nitrosoglutathione (GSNO). GSNO and SNOs are implicated in the pathogenesis of many diseases including those in respiratory, gastrointestinal, and cardiovascular systems. The pyrrole based N6022 was recently identified as a potent, selective, reversible, and efficacious GSNOR inhibitor which is currently in clinical development for acute asthma. We describe here the synthesis and structure-activity relationships (SAR) of novel pyrrole based analogs of N6022 focusing on carboxamide modifications on the pendant N-phenyl moiety. We have identified potent and novel GSNOR inhibitors that demonstrate efficacy in an ovalbumin (OVA) induced asthma model in mice.",43,ChEMBL,CHEMBL2013401,20180921,46174545|46174600,160693714|160693717,1813,,P14416,Curation Efforts|Research and Development,22342142,0,,P14416,,,,,0,0,0,0,0,0
1094,656078,Confirmatory,Inhibition of human dopamine D2L receptor expressed in intact CHO FlpIn cells assessed as inhibition of receptor-mediated mediated ERK1/2 phosphorylation by Alpha-Screen plate-based assay,"Title: Homobivalent ligands of the atypical antipsychotic clozapine: design, synthesis, and pharmacological evaluation._||_Abstract: To date all typical and atypical antipsychotics target the dopamine D(2) receptor. Clozapine represents the best-characterized atypical antipsychotic, although it displays only moderate (submicromolar) affinity for the dopamine D(2) receptor. Herein, we present the design, synthesis, and pharmacological evaluation of three series of homobivalent ligands of clozapine, differing in the length and nature of the spacer and the point of attachment to the pharmacophore. Attachment of the spacer at the N4' position of clozapine yielded a series of homobivalent ligands that displayed spacer-length-dependent gains in affinity and activity for the dopamine D(2) receptor. The 16 and 18 atom spacer bivalent ligands were the highlight compounds, displaying marked low nanomolar receptor binding affinity (1.41 and 1.35 nM, respectively) and functional activity (23 and 44 nM), which correspond to significant gains in affinity (75- and 79-fold) and activity (9- and 5-fold) relative to the original pharmacophore, clozapine. As such these ligands represent useful tools with which to investigate dopamine receptor dimerization and the atypical nature of clozapine.",43,ChEMBL,CHEMBL2020816,20180921,57325596|57325597|57325598|57325768|57326593|57326688|57326689|57326691|57326789|57326790|57326791|57326889|57326890|57326891|57326982|57326983|57326984|70693729|135398737|136020061|136020062|136020063|136020067|136020068|136020090|136079154|136079159,103165765|160666987|160666988|160666989|160672310|160672311|160672312|160677651|160677652|160677653|160682966|160682967|160688309|160688310|160693786|160693787|160693788|160693789|160693790|160699164|160699165|160699166|160704510|160704511|160704512|160704513|160704514,1813,,P14416,Curation Efforts|Research and Development,22243698,0,,P14416,9606.0,197.0,,,0,0,0,0,0,0
1095,656079,Confirmatory,Displacement of [3H]-spiperone from human dopamine D2L receptor expressed in CHO FlpIn cell membrane measured after 60 mins by topcount scintillation counting,"Title: Homobivalent ligands of the atypical antipsychotic clozapine: design, synthesis, and pharmacological evaluation._||_Abstract: To date all typical and atypical antipsychotics target the dopamine D(2) receptor. Clozapine represents the best-characterized atypical antipsychotic, although it displays only moderate (submicromolar) affinity for the dopamine D(2) receptor. Herein, we present the design, synthesis, and pharmacological evaluation of three series of homobivalent ligands of clozapine, differing in the length and nature of the spacer and the point of attachment to the pharmacophore. Attachment of the spacer at the N4' position of clozapine yielded a series of homobivalent ligands that displayed spacer-length-dependent gains in affinity and activity for the dopamine D(2) receptor. The 16 and 18 atom spacer bivalent ligands were the highlight compounds, displaying marked low nanomolar receptor binding affinity (1.41 and 1.35 nM, respectively) and functional activity (23 and 44 nM), which correspond to significant gains in affinity (75- and 79-fold) and activity (9- and 5-fold) relative to the original pharmacophore, clozapine. As such these ligands represent useful tools with which to investigate dopamine receptor dimerization and the atypical nature of clozapine.",43,ChEMBL,CHEMBL2020817,20180921,135398737|136020061|136020067|136020090|136079154|136079159,103165765|160672312|160677653|160682967|160688310|160704513,1813,,P14416,Curation Efforts|Research and Development,22243698,0,,P14416,9606.0,,,,0,0,0,0,0,0
1096,656080,Literature-derived,Ratio of clozapine Ki to compound Ki for human dopamine D2L receptor expressed in CHO FlpIn cell membrane by [3H]-spiperone displacement assay,"Title: Homobivalent ligands of the atypical antipsychotic clozapine: design, synthesis, and pharmacological evaluation._||_Abstract: To date all typical and atypical antipsychotics target the dopamine D(2) receptor. Clozapine represents the best-characterized atypical antipsychotic, although it displays only moderate (submicromolar) affinity for the dopamine D(2) receptor. Herein, we present the design, synthesis, and pharmacological evaluation of three series of homobivalent ligands of clozapine, differing in the length and nature of the spacer and the point of attachment to the pharmacophore. Attachment of the spacer at the N4' position of clozapine yielded a series of homobivalent ligands that displayed spacer-length-dependent gains in affinity and activity for the dopamine D(2) receptor. The 16 and 18 atom spacer bivalent ligands were the highlight compounds, displaying marked low nanomolar receptor binding affinity (1.41 and 1.35 nM, respectively) and functional activity (23 and 44 nM), which correspond to significant gains in affinity (75- and 79-fold) and activity (9- and 5-fold) relative to the original pharmacophore, clozapine. As such these ligands represent useful tools with which to investigate dopamine receptor dimerization and the atypical nature of clozapine.",43,ChEMBL,CHEMBL2020818,20200626,136020090|136079154|136079159,160672312|160682967|160688310,1813,,P14416,Curation Efforts|Research and Development,22243698,0,,P14416,9606.0,,,,0,0,0,0,0,0
1097,656081,Literature-derived,Ratio of compound IC50 to clozapine IC50 for human dopamine D2L receptor expressed in intact CHO FlpIn cells by ERK1/2 phosphorylation detection based Alpha-Screen plate assay,"Title: Homobivalent ligands of the atypical antipsychotic clozapine: design, synthesis, and pharmacological evaluation._||_Abstract: To date all typical and atypical antipsychotics target the dopamine D(2) receptor. Clozapine represents the best-characterized atypical antipsychotic, although it displays only moderate (submicromolar) affinity for the dopamine D(2) receptor. Herein, we present the design, synthesis, and pharmacological evaluation of three series of homobivalent ligands of clozapine, differing in the length and nature of the spacer and the point of attachment to the pharmacophore. Attachment of the spacer at the N4' position of clozapine yielded a series of homobivalent ligands that displayed spacer-length-dependent gains in affinity and activity for the dopamine D(2) receptor. The 16 and 18 atom spacer bivalent ligands were the highlight compounds, displaying marked low nanomolar receptor binding affinity (1.41 and 1.35 nM, respectively) and functional activity (23 and 44 nM), which correspond to significant gains in affinity (75- and 79-fold) and activity (9- and 5-fold) relative to the original pharmacophore, clozapine. As such these ligands represent useful tools with which to investigate dopamine receptor dimerization and the atypical nature of clozapine.",43,ChEMBL,CHEMBL2020819,20200626,136020090,160682967,1813,,P14416,Curation Efforts|Research and Development,22243698,0,,P14416,9606.0,197.0,,,0,0,0,0,0,0
1099,659798,Confirmatory,Binding affinity to human dopamine D2L receptor,"Title: Discovery of cariprazine (RGH-188): a novel antipsychotic acting on dopamine D3/D2 receptors._||_Abstract: Medicinal chemistry optimization of an impurity isolated during the scale-up synthesis of a pyridylsulfonamide type dopamine D(3)/D(2) compound (1) led to a series of new piperazine derivatives having affinity to both dopamine D(3) and D(2) receptors. Several members of this group showed excellent pharmacokinetic and pharmacodynamic properties as demonstrated by outstanding activities in different antipsychotic tests. The most promising representative, 2m (cariprazine) had good absorption, excellent brain penetration and advantageous safety profile. Based on its successful clinical development we are looking forward to the NDA filing of cariprazine in 2012.",43,ChEMBL,CHEMBL2026141,20180921,25096873,160705183,1813,,P14416,Curation Efforts|Research and Development,22537450,0,,P14416,9606.0,,,,0,0,0,0,0,0
1100,659799,Confirmatory,Binding affinity to human dopamine D2S receptor,"Title: Discovery of cariprazine (RGH-188): a novel antipsychotic acting on dopamine D3/D2 receptors._||_Abstract: Medicinal chemistry optimization of an impurity isolated during the scale-up synthesis of a pyridylsulfonamide type dopamine D(3)/D(2) compound (1) led to a series of new piperazine derivatives having affinity to both dopamine D(3) and D(2) receptors. Several members of this group showed excellent pharmacokinetic and pharmacodynamic properties as demonstrated by outstanding activities in different antipsychotic tests. The most promising representative, 2m (cariprazine) had good absorption, excellent brain penetration and advantageous safety profile. Based on its successful clinical development we are looking forward to the NDA filing of cariprazine in 2012.",43,ChEMBL,CHEMBL2026142,20180921,25096873,160705183,1813,,P14416,Curation Efforts|Research and Development,22537450,0,,P14416,9606.0,,,,0,0,0,0,0,0
1101,661040,Literature-derived,Inhibition of D2 dopamine receptor at 10 uM,"Title: 7-Azabicyclo[2.2.1]heptane as a scaffold for the development of selective sigma-2 (σ2) receptor ligands._||_Abstract: A series of N-substituted 7-azabicyclo[2.2.1]heptanes (12-17 and 22-25) and similarly substituted pyrrolidines (32-36 and 41-44) were synthesized as sterically-reduced, achiral analogs of adamantane- and trishomocubane-derived σ ligands. In vitro competition binding assays against σ receptors revealed that arylalkyl N-substituents conferred selectivity for the σ(2) subtype, while alicyclic or polycarbocyclic substituents imparted high affinity for both subtypes. The σ(2) binding and subtype selectivities of N-arylalkyl-7-azanorbornanes was generally greater than the analogously-substituted pyrrolidines, indicating that steric bulk and conformational restriction around the nitrogen atom are likely important for subtype discrimination.",43,ChEMBL,CHEMBL2033906,20200627,199798|66561966|66561967,160667853|160667854|160673197,1813,,P14416,Curation Efforts|Research and Development,22607684,0,,P14416,,,,,0,0,0,0,0,0
1103,661735,Confirmatory,Binding affinity to human recombinant Dopamine D2 receptor,"Title: Radiosynthesis and evaluation of an (18)F-labeled positron emission tomography (PET) radioligand for brain histamine subtype-3 receptors based on a nonimidazole 2-aminoethylbenzofuran chemotype._||_Abstract: A known chemotype of H(3) receptor ligand was explored for development of a radioligand for imaging brain histamine subtype 3 (H(3)) receptors in vivo with positron emission tomography (PET), namely nonimidazole 2-aminoethylbenzofurans, represented by the compound (R)-(2-(2-(2-methylpyrrolidin-1-yl)ethyl)benzofuran-5-yl)(4-fluorophenyl)methanone (9). Compound 9 was labeled with fluorine-18 (t(1/2) = 109.7 min) in high specific activity by treating the prepared nitro analogue (12) with cyclotron-produced [(18)F]fluoride ion. [(18)F]9 was studied with PET in mouse and in monkey after intravenous injection. [(18)F]9 showed favorable properties as a candidate PET radioligand, including moderately high brain uptake with a high proportion of H(3) receptor-specific signal in the absence of radiodefluorination. The nitro compound 12 was found to have even higher H(3) receptor affinity, indicating the potential of this chemotype for the development of further promising PET radioligands.",43,ChEMBL,CHEMBL2033610,20180921,9906447|56963799,103442131|160667989,1813,,P14416,Curation Efforts|Research and Development,22313227,0,,P14416,9606.0,,,,0,0,0,0,0,0
1105,662964,Confirmatory,Displacement of [3H]spiperone from human D2 DA receptor expressed in CHO cell membrane after 60 mins by liquid scintillation counting,Title: Interactions of N-{[2-(4-phenyl-piperazin-1-yl)-ethyl]-phenyl}-2-aryl-2-yl-acetamides and 1-{[2-(4-phenyl-piperazin-1-yl)-ethyl]-phenyl}-3-aryl-2-yl-ureas with dopamine D2 and 5-hydroxytryptamine 5HT(1A) receptors._||_Abstract: It is suggested that the ratio of dopamine D(2) to 5-hydroxytryptamine 5-HT(1A) activity is an important parameter that determines the efficiency of antipsychotic drugs. Here we present the synthesis of N-{[2-(4-phenyl-piperazin-1-yl)-ethyl]-phenyl}-2-aryl-2-yl-acetamides and 1-{[2-(4-phenyl-piperazin-1-yl)-ethyl]-phenyl}-3-aryl-2-yl-ureas and their structure-activity relationship studies on dopamine D(2) and 5-hydrohytryptamine 5-HT(1A) receptors. It was shown that ligand selectivity and affinity strongly depends on their topology and the presence of a pyridyl group in the head of molecules. Molecular modeling studies using homology modeling and docking simulation revealed a rational explanation for the ligand behavior. The observed binding modes and receptor-ligand interactions provided us with a clue for optimizing the optimal selectivity towards 5-HT(1A) receptors.,43,ChEMBL,CHEMBL2032826,20180921,120540|66561333|66561413|70683643|70685780|70685781|70687910|70689942|70689943|70689944|70692100|70694142|70694143|70694144|70694145|70694146|70696271,160667773|160673099|160678454|160678455|160683801|160689164|160689165|160689166|160694610|160694611|160699968|160699969|160699970|160699971|160699972|160699973|160705330,1813,,P14416,Curation Efforts|Research and Development,22607670,0,,P14416,9606.0,197.0,,,0,0,0,0,0,0
1106,663192,Confirmatory,Inhibition of D2 dopamine receptor,"Title: 7-Azabicyclo[2.2.1]heptane as a scaffold for the development of selective sigma-2 (σ2) receptor ligands._||_Abstract: A series of N-substituted 7-azabicyclo[2.2.1]heptanes (12-17 and 22-25) and similarly substituted pyrrolidines (32-36 and 41-44) were synthesized as sterically-reduced, achiral analogs of adamantane- and trishomocubane-derived σ ligands. In vitro competition binding assays against σ receptors revealed that arylalkyl N-substituents conferred selectivity for the σ(2) subtype, while alicyclic or polycarbocyclic substituents imparted high affinity for both subtypes. The σ(2) binding and subtype selectivities of N-arylalkyl-7-azanorbornanes was generally greater than the analogously-substituted pyrrolidines, indicating that steric bulk and conformational restriction around the nitrogen atom are likely important for subtype discrimination.",43,ChEMBL,CHEMBL2033368,20200627,67786|122501|211262|238317|411735|10130293|11095339|22197529|66561968|70681573|70683685|70685835|70687957|70687958|70692138|70692139,103320980|103395884|103575311|160667855|160667856|160673196|160678560|160683898|160683899|160683900|160689251|160694698|160694699|160694700|160694701|160705400,1813,,P14416,Curation Efforts|Research and Development,22607684,0,,P14416,,,,,0,0,0,0,0,0
